======================================================================
LATTICE SIMULATION LOG
Started: 2026-02-28 11:18:29
Log file: logs/simulation_20260228_111829.log
======================================================================

Numba Configuration:
  Version: 0.63.1
  Threading layer: default
  Configured threads: 11
  Active threads: 11
----------------------------------------------------------------------

Time step: dt_phys = 1.00e-04, dt (rescaled) = 1.0000e-01
  CFL limit: dt_CFL = 0.5774 (rescaled)
  dt/dt_CFL = 1.7321e-01 (SAFE)

Hubble expansion: ENABLED (comoving lattice)
  g_* = 106.75, M_Pl = 2.40e+18 GeV, ΔV = 1.00e+28 GeV^4
  H² = (T⁴/χ_g² + ΔV) / (3 M_Pl²)
  H(T0=7400.0) = 2.4056e-05 GeV
  3H = 7.2169e-05 GeV
  η_phys = 1000 GeV  →  3H/η = 7.22e-08
  T(t) = T0 / a(t)  (entropy conservation)
  Initial a = 1.0
Field precision: float32
Tree-level VEV: ±1.0000e+11
Couplings: boson=1.09, fermion=1.09

Finding thermal VEV at T = 7400.0...
  V'(0) = 1.6066e-06
  V'(VEV) = 7.2925e-31
  Thermal VEV found: 1.0000e+11
  Ratio thermal/tree: 1.0000

Finding escape point...
  V'(1e-10) = 1.6066e-06
  V'(1e0)   = 1.6066e+04
  V'(1e5)   = -9.9981e+10
  V'(1e8)   = -1.0000e+14
  V'(1e10)  = -9.9000e+15
  Barrier found between 2.1249e+03 and 2.2355e+03
  Barrier top at: 2.1539e+03
  Escape point: 2.3693e+03
  V'(escape) = -8.3211e+06 (should be < 0)

Using TREE-LEVEL VEV for seeding: 1.0000e+11
The bubble is seeded at the true vacuum (no rolling needed).
Bubble seeding: DISABLED (thermal nucleation only)
Field states will be saved to: data/set6/256x256x256_T0_7400_dx_0.001_dtphys_0.0001_interval_10000_3D_hubble_eta_1000_gb_1.09_gf_1.09_rk2_fused_table/field_states
Figures will be saved to: data/set6/256x256x256_T0_7400_dx_0.001_dtphys_0.0001_interval_10000_3D_hubble_eta_1000_gb_1.09_gf_1.09_rk2_fused_table/figs/latticeSnapshot

============================================================
Starting time evolution...
Grid: 256×256×256, Steps: 50000, dt: 1.00e-01
Integrator: rk2_fused_table
Using Vprime lookup table: True (size=16384)
Using in-kernel RNG: True
Field precision: float32
Spline resolution N_Y: 256
Bubble seeding: DISABLED
Thermal noise: ENABLED (FDT noise_scale(T0) = 1.2166e+03)
Overdamped mode: DISABLED (η = 1000)
Hubble expansion: ENABLED
  H(T0) = 2.4056e-05 GeV, 3H/η = 7.22e-08
  g_* = 106.75, M_Pl = 2.40e+18 GeV
============================================================

Warming up JIT compilation...
JIT warmup complete.
Starting main loop...

Dense snapshots: enabled (threshold=50000.0, interval=50)
Step 0/50000 | t=0.00e+00 | T=7400.0 | a=1.000000 | H=2.41e-05 | 4.4 steps/s | 229.29 ms/step | ETA: 191.1 min
Step 26950/50000 | t=2.69e+00 | T=7399.5 | a=1.000065 | H=2.41e-05 | 10.3 steps/s | 96.98 ms/step | ETA: 37.3 min
Step 27000/50000 | t=2.70e+00 | T=7399.5 | a=1.000065 | H=2.41e-05 | 10.3 steps/s | 97.00 ms/step | ETA: 37.2 min
Step 27050/50000 | t=2.71e+00 | T=7399.5 | a=1.000065 | H=2.41e-05 | 10.3 steps/s | 97.01 ms/step | ETA: 37.1 min
Step 27100/50000 | t=2.71e+00 | T=7399.5 | a=1.000065 | H=2.41e-05 | 10.3 steps/s | 97.11 ms/step | ETA: 37.1 min
Step 27150/50000 | t=2.71e+00 | T=7399.5 | a=1.000065 | H=2.41e-05 | 10.3 steps/s | 97.12 ms/step | ETA: 37.0 min
Step 27200/50000 | t=2.72e+00 | T=7399.5 | a=1.000065 | H=2.41e-05 | 10.3 steps/s | 97.14 ms/step | ETA: 36.9 min
Step 27250/50000 | t=2.73e+00 | T=7399.5 | a=1.000066 | H=2.41e-05 | 10.3 steps/s | 97.15 ms/step | ETA: 36.8 min
Step 27300/50000 | t=2.73e+00 | T=7399.5 | a=1.000066 | H=2.41e-05 | 10.3 steps/s | 97.17 ms/step | ETA: 36.8 min
Step 27350/50000 | t=2.73e+00 | T=7399.5 | a=1.000066 | H=2.41e-05 | 10.3 steps/s | 97.18 ms/step | ETA: 36.7 min
Step 27400/50000 | t=2.74e+00 | T=7399.5 | a=1.000066 | H=2.41e-05 | 10.3 steps/s | 97.19 ms/step | ETA: 36.6 min
Step 27450/50000 | t=2.75e+00 | T=7399.5 | a=1.000066 | H=2.41e-05 | 10.3 steps/s | 97.21 ms/step | ETA: 36.5 min
Step 27500/50000 | t=2.75e+00 | T=7399.5 | a=1.000066 | H=2.41e-05 | 10.3 steps/s | 97.23 ms/step | ETA: 36.5 min
Step 27550/50000 | t=2.75e+00 | T=7399.5 | a=1.000066 | H=2.41e-05 | 10.3 steps/s | 97.24 ms/step | ETA: 36.4 min
Step 27600/50000 | t=2.76e+00 | T=7399.5 | a=1.000066 | H=2.41e-05 | 10.3 steps/s | 97.33 ms/step | ETA: 36.3 min
Step 27650/50000 | t=2.77e+00 | T=7399.5 | a=1.000067 | H=2.41e-05 | 10.3 steps/s | 97.35 ms/step | ETA: 36.3 min
Step 27700/50000 | t=2.77e+00 | T=7399.5 | a=1.000067 | H=2.41e-05 | 10.3 steps/s | 97.36 ms/step | ETA: 36.2 min
Step 27750/50000 | t=2.77e+00 | T=7399.5 | a=1.000067 | H=2.41e-05 | 10.3 steps/s | 97.38 ms/step | ETA: 36.1 min
Step 27800/50000 | t=2.78e+00 | T=7399.5 | a=1.000067 | H=2.41e-05 | 10.3 steps/s | 97.39 ms/step | ETA: 36.0 min
Step 27850/50000 | t=2.79e+00 | T=7399.5 | a=1.000067 | H=2.41e-05 | 10.3 steps/s | 97.41 ms/step | ETA: 36.0 min
Step 27900/50000 | t=2.79e+00 | T=7399.5 | a=1.000067 | H=2.41e-05 | 10.3 steps/s | 97.42 ms/step | ETA: 35.9 min
Step 27950/50000 | t=2.79e+00 | T=7399.5 | a=1.000067 | H=2.41e-05 | 10.3 steps/s | 97.44 ms/step | ETA: 35.8 min
Step 28000/50000 | t=2.80e+00 | T=7399.5 | a=1.000067 | H=2.41e-05 | 10.3 steps/s | 97.45 ms/step | ETA: 35.7 min
Step 28050/50000 | t=2.81e+00 | T=7399.5 | a=1.000067 | H=2.41e-05 | 10.3 steps/s | 97.47 ms/step | ETA: 35.7 min
Step 28100/50000 | t=2.81e+00 | T=7399.5 | a=1.000068 | H=2.41e-05 | 10.3 steps/s | 97.55 ms/step | ETA: 35.6 min
Step 28150/50000 | t=2.81e+00 | T=7399.5 | a=1.000068 | H=2.41e-05 | 10.2 steps/s | 97.57 ms/step | ETA: 35.5 min
Step 28200/50000 | t=2.82e+00 | T=7399.5 | a=1.000068 | H=2.41e-05 | 10.2 steps/s | 97.58 ms/step | ETA: 35.5 min
Step 28250/50000 | t=2.83e+00 | T=7399.5 | a=1.000068 | H=2.41e-05 | 10.2 steps/s | 97.59 ms/step | ETA: 35.4 min
Step 28300/50000 | t=2.83e+00 | T=7399.5 | a=1.000068 | H=2.41e-05 | 10.2 steps/s | 97.61 ms/step | ETA: 35.3 min
Step 28350/50000 | t=2.83e+00 | T=7399.5 | a=1.000068 | H=2.41e-05 | 10.2 steps/s | 97.62 ms/step | ETA: 35.2 min
Step 28400/50000 | t=2.84e+00 | T=7399.5 | a=1.000068 | H=2.41e-05 | 10.2 steps/s | 97.64 ms/step | ETA: 35.1 min
Step 28450/50000 | t=2.85e+00 | T=7399.5 | a=1.000068 | H=2.41e-05 | 10.2 steps/s | 97.65 ms/step | ETA: 35.1 min
Step 28500/50000 | t=2.85e+00 | T=7399.5 | a=1.000069 | H=2.41e-05 | 10.2 steps/s | 97.66 ms/step | ETA: 35.0 min
Step 28550/50000 | t=2.85e+00 | T=7399.5 | a=1.000069 | H=2.41e-05 | 10.2 steps/s | 97.68 ms/step | ETA: 34.9 min
Step 28600/50000 | t=2.86e+00 | T=7399.5 | a=1.000069 | H=2.41e-05 | 10.2 steps/s | 97.76 ms/step | ETA: 34.9 min
Step 28650/50000 | t=2.87e+00 | T=7399.5 | a=1.000069 | H=2.41e-05 | 10.2 steps/s | 97.77 ms/step | ETA: 34.8 min
Step 28700/50000 | t=2.87e+00 | T=7399.5 | a=1.000069 | H=2.41e-05 | 10.2 steps/s | 97.79 ms/step | ETA: 34.7 min
Step 28750/50000 | t=2.88e+00 | T=7399.5 | a=1.000069 | H=2.41e-05 | 10.2 steps/s | 97.80 ms/step | ETA: 34.6 min
Step 28800/50000 | t=2.88e+00 | T=7399.5 | a=1.000069 | H=2.41e-05 | 10.2 steps/s | 97.82 ms/step | ETA: 34.6 min
Step 28850/50000 | t=2.88e+00 | T=7399.5 | a=1.000069 | H=2.41e-05 | 10.2 steps/s | 97.83 ms/step | ETA: 34.5 min
Step 28900/50000 | t=2.89e+00 | T=7399.5 | a=1.000070 | H=2.41e-05 | 10.2 steps/s | 97.84 ms/step | ETA: 34.4 min
Step 28950/50000 | t=2.90e+00 | T=7399.5 | a=1.000070 | H=2.41e-05 | 10.2 steps/s | 97.85 ms/step | ETA: 34.3 min
Step 29000/50000 | t=2.90e+00 | T=7399.5 | a=1.000070 | H=2.41e-05 | 10.2 steps/s | 97.86 ms/step | ETA: 34.3 min
Step 29050/50000 | t=2.90e+00 | T=7399.5 | a=1.000070 | H=2.41e-05 | 10.2 steps/s | 97.88 ms/step | ETA: 34.2 min
Step 29100/50000 | t=2.91e+00 | T=7399.5 | a=1.000070 | H=2.41e-05 | 10.2 steps/s | 97.96 ms/step | ETA: 34.1 min
Step 29150/50000 | t=2.92e+00 | T=7399.5 | a=1.000070 | H=2.41e-05 | 10.2 steps/s | 97.98 ms/step | ETA: 34.0 min
Step 29200/50000 | t=2.92e+00 | T=7399.5 | a=1.000070 | H=2.41e-05 | 10.2 steps/s | 97.99 ms/step | ETA: 34.0 min
Step 29250/50000 | t=2.92e+00 | T=7399.5 | a=1.000070 | H=2.41e-05 | 10.2 steps/s | 98.00 ms/step | ETA: 33.9 min
Step 29300/50000 | t=2.93e+00 | T=7399.5 | a=1.000070 | H=2.41e-05 | 10.2 steps/s | 98.02 ms/step | ETA: 33.8 min
Step 29350/50000 | t=2.94e+00 | T=7399.5 | a=1.000071 | H=2.41e-05 | 10.2 steps/s | 98.04 ms/step | ETA: 33.7 min
Step 29400/50000 | t=2.94e+00 | T=7399.5 | a=1.000071 | H=2.41e-05 | 10.2 steps/s | 98.05 ms/step | ETA: 33.7 min
Step 29450/50000 | t=2.94e+00 | T=7399.5 | a=1.000071 | H=2.41e-05 | 10.2 steps/s | 98.07 ms/step | ETA: 33.6 min
Step 29500/50000 | t=2.95e+00 | T=7399.5 | a=1.000071 | H=2.41e-05 | 10.2 steps/s | 98.08 ms/step | ETA: 33.5 min
Step 29550/50000 | t=2.96e+00 | T=7399.5 | a=1.000071 | H=2.41e-05 | 10.2 steps/s | 98.09 ms/step | ETA: 33.4 min
Step 29600/50000 | t=2.96e+00 | T=7399.5 | a=1.000071 | H=2.41e-05 | 10.2 steps/s | 98.18 ms/step | ETA: 33.4 min
Step 29650/50000 | t=2.96e+00 | T=7399.5 | a=1.000071 | H=2.41e-05 | 10.2 steps/s | 98.19 ms/step | ETA: 33.3 min
Step 29700/50000 | t=2.97e+00 | T=7399.5 | a=1.000071 | H=2.41e-05 | 10.2 steps/s | 98.20 ms/step | ETA: 33.2 min
Step 29750/50000 | t=2.98e+00 | T=7399.5 | a=1.000072 | H=2.41e-05 | 10.2 steps/s | 98.22 ms/step | ETA: 33.1 min
Step 29800/50000 | t=2.98e+00 | T=7399.5 | a=1.000072 | H=2.41e-05 | 10.2 steps/s | 98.23 ms/step | ETA: 33.1 min
Step 29850/50000 | t=2.98e+00 | T=7399.5 | a=1.000072 | H=2.41e-05 | 10.2 steps/s | 98.25 ms/step | ETA: 33.0 min
Step 29900/50000 | t=2.99e+00 | T=7399.5 | a=1.000072 | H=2.41e-05 | 10.2 steps/s | 98.26 ms/step | ETA: 32.9 min
Step 29950/50000 | t=3.00e+00 | T=7399.5 | a=1.000072 | H=2.41e-05 | 10.2 steps/s | 98.27 ms/step | ETA: 32.8 min
Step 30000/50000 | t=3.00e+00 | T=7399.5 | a=1.000072 | H=2.41e-05 | 10.2 steps/s | 98.28 ms/step | ETA: 32.8 min
Step 30050/50000 | t=3.00e+00 | T=7399.5 | a=1.000072 | H=2.41e-05 | 10.2 steps/s | 98.30 ms/step | ETA: 32.7 min
Step 30100/50000 | t=3.01e+00 | T=7399.5 | a=1.000072 | H=2.41e-05 | 10.2 steps/s | 98.38 ms/step | ETA: 32.6 min
Step 30150/50000 | t=3.02e+00 | T=7399.5 | a=1.000073 | H=2.41e-05 | 10.2 steps/s | 98.39 ms/step | ETA: 32.6 min
Step 30200/50000 | t=3.02e+00 | T=7399.5 | a=1.000073 | H=2.41e-05 | 10.2 steps/s | 98.40 ms/step | ETA: 32.5 min
Step 30250/50000 | t=3.02e+00 | T=7399.5 | a=1.000073 | H=2.41e-05 | 10.2 steps/s | 98.41 ms/step | ETA: 32.4 min
Step 30300/50000 | t=3.03e+00 | T=7399.5 | a=1.000073 | H=2.41e-05 | 10.2 steps/s | 98.42 ms/step | ETA: 32.3 min
Step 30350/50000 | t=3.04e+00 | T=7399.5 | a=1.000073 | H=2.41e-05 | 10.2 steps/s | 98.43 ms/step | ETA: 32.2 min
Step 30400/50000 | t=3.04e+00 | T=7399.5 | a=1.000073 | H=2.41e-05 | 10.2 steps/s | 98.45 ms/step | ETA: 32.2 min
Step 30450/50000 | t=3.04e+00 | T=7399.5 | a=1.000073 | H=2.41e-05 | 10.2 steps/s | 98.46 ms/step | ETA: 32.1 min
Step 30500/50000 | t=3.05e+00 | T=7399.5 | a=1.000073 | H=2.41e-05 | 10.2 steps/s | 98.47 ms/step | ETA: 32.0 min
Step 30550/50000 | t=3.06e+00 | T=7399.5 | a=1.000073 | H=2.41e-05 | 10.2 steps/s | 98.48 ms/step | ETA: 31.9 min
Step 30600/50000 | t=3.06e+00 | T=7399.5 | a=1.000074 | H=2.41e-05 | 10.1 steps/s | 98.55 ms/step | ETA: 31.9 min
Step 30650/50000 | t=3.06e+00 | T=7399.5 | a=1.000074 | H=2.41e-05 | 10.1 steps/s | 98.57 ms/step | ETA: 31.8 min
Step 30700/50000 | t=3.07e+00 | T=7399.5 | a=1.000074 | H=2.41e-05 | 10.1 steps/s | 98.58 ms/step | ETA: 31.7 min
Step 30750/50000 | t=3.08e+00 | T=7399.5 | a=1.000074 | H=2.41e-05 | 10.1 steps/s | 98.59 ms/step | ETA: 31.6 min
Step 30800/50000 | t=3.08e+00 | T=7399.5 | a=1.000074 | H=2.41e-05 | 10.1 steps/s | 98.60 ms/step | ETA: 31.6 min
Step 30850/50000 | t=3.08e+00 | T=7399.5 | a=1.000074 | H=2.41e-05 | 10.1 steps/s | 98.61 ms/step | ETA: 31.5 min
Step 30900/50000 | t=3.09e+00 | T=7399.4 | a=1.000074 | H=2.41e-05 | 10.1 steps/s | 98.63 ms/step | ETA: 31.4 min
Step 30950/50000 | t=3.10e+00 | T=7399.4 | a=1.000074 | H=2.41e-05 | 10.1 steps/s | 98.64 ms/step | ETA: 31.3 min
Step 31000/50000 | t=3.10e+00 | T=7399.4 | a=1.000075 | H=2.41e-05 | 10.1 steps/s | 98.66 ms/step | ETA: 31.2 min
Step 31050/50000 | t=3.10e+00 | T=7399.4 | a=1.000075 | H=2.41e-05 | 10.1 steps/s | 98.67 ms/step | ETA: 31.2 min
Step 31100/50000 | t=3.11e+00 | T=7399.4 | a=1.000075 | H=2.41e-05 | 10.1 steps/s | 98.75 ms/step | ETA: 31.1 min
Step 31150/50000 | t=3.12e+00 | T=7399.4 | a=1.000075 | H=2.41e-05 | 10.1 steps/s | 98.76 ms/step | ETA: 31.0 min
Step 31200/50000 | t=3.12e+00 | T=7399.4 | a=1.000075 | H=2.41e-05 | 10.1 steps/s | 98.77 ms/step | ETA: 30.9 min
Step 31250/50000 | t=3.12e+00 | T=7399.4 | a=1.000075 | H=2.41e-05 | 10.1 steps/s | 98.78 ms/step | ETA: 30.9 min
Step 31300/50000 | t=3.13e+00 | T=7399.4 | a=1.000075 | H=2.41e-05 | 10.1 steps/s | 98.79 ms/step | ETA: 30.8 min
Step 31350/50000 | t=3.13e+00 | T=7399.4 | a=1.000075 | H=2.41e-05 | 10.1 steps/s | 98.80 ms/step | ETA: 30.7 min
Step 31400/50000 | t=3.14e+00 | T=7399.4 | a=1.000076 | H=2.41e-05 | 10.1 steps/s | 98.81 ms/step | ETA: 30.6 min
Step 31450/50000 | t=3.15e+00 | T=7399.4 | a=1.000076 | H=2.41e-05 | 10.1 steps/s | 98.82 ms/step | ETA: 30.6 min
Step 31500/50000 | t=3.15e+00 | T=7399.4 | a=1.000076 | H=2.41e-05 | 10.1 steps/s | 98.84 ms/step | ETA: 30.5 min
Step 31550/50000 | t=3.15e+00 | T=7399.4 | a=1.000076 | H=2.41e-05 | 10.1 steps/s | 98.85 ms/step | ETA: 30.4 min
Step 31600/50000 | t=3.16e+00 | T=7399.4 | a=1.000076 | H=2.41e-05 | 10.1 steps/s | 98.92 ms/step | ETA: 30.3 min
Step 31650/50000 | t=3.17e+00 | T=7399.4 | a=1.000076 | H=2.41e-05 | 10.1 steps/s | 98.93 ms/step | ETA: 30.3 min
Step 31700/50000 | t=3.17e+00 | T=7399.4 | a=1.000076 | H=2.41e-05 | 10.1 steps/s | 98.94 ms/step | ETA: 30.2 min
Step 31750/50000 | t=3.17e+00 | T=7399.4 | a=1.000076 | H=2.41e-05 | 10.1 steps/s | 98.95 ms/step | ETA: 30.1 min
Step 31800/50000 | t=3.18e+00 | T=7399.4 | a=1.000077 | H=2.41e-05 | 10.1 steps/s | 98.96 ms/step | ETA: 30.0 min
Step 31850/50000 | t=3.19e+00 | T=7399.4 | a=1.000077 | H=2.41e-05 | 10.1 steps/s | 98.98 ms/step | ETA: 29.9 min
Step 31900/50000 | t=3.19e+00 | T=7399.4 | a=1.000077 | H=2.41e-05 | 10.1 steps/s | 99.00 ms/step | ETA: 29.9 min
Step 31950/50000 | t=3.19e+00 | T=7399.4 | a=1.000077 | H=2.41e-05 | 10.1 steps/s | 99.01 ms/step | ETA: 29.8 min
Step 32000/50000 | t=3.20e+00 | T=7399.4 | a=1.000077 | H=2.41e-05 | 10.1 steps/s | 99.04 ms/step | ETA: 29.7 min
Step 32050/50000 | t=3.21e+00 | T=7399.4 | a=1.000077 | H=2.41e-05 | 10.1 steps/s | 99.08 ms/step | ETA: 29.6 min
Step 32100/50000 | t=3.21e+00 | T=7399.4 | a=1.000077 | H=2.41e-05 | 10.1 steps/s | 99.16 ms/step | ETA: 29.6 min
Step 32150/50000 | t=3.21e+00 | T=7399.4 | a=1.000077 | H=2.41e-05 | 10.1 steps/s | 99.17 ms/step | ETA: 29.5 min
Step 32200/50000 | t=3.22e+00 | T=7399.4 | a=1.000077 | H=2.41e-05 | 10.1 steps/s | 99.18 ms/step | ETA: 29.4 min
Step 32250/50000 | t=3.23e+00 | T=7399.4 | a=1.000078 | H=2.41e-05 | 10.1 steps/s | 99.19 ms/step | ETA: 29.3 min
Step 32300/50000 | t=3.23e+00 | T=7399.4 | a=1.000078 | H=2.41e-05 | 10.1 steps/s | 99.20 ms/step | ETA: 29.3 min
Step 32350/50000 | t=3.23e+00 | T=7399.4 | a=1.000078 | H=2.41e-05 | 10.1 steps/s | 99.21 ms/step | ETA: 29.2 min
Step 32400/50000 | t=3.24e+00 | T=7399.4 | a=1.000078 | H=2.41e-05 | 10.1 steps/s | 99.22 ms/step | ETA: 29.1 min
Step 32450/50000 | t=3.25e+00 | T=7399.4 | a=1.000078 | H=2.41e-05 | 10.1 steps/s | 99.23 ms/step | ETA: 29.0 min
Step 32500/50000 | t=3.25e+00 | T=7399.4 | a=1.000078 | H=2.41e-05 | 10.1 steps/s | 99.24 ms/step | ETA: 28.9 min
Step 32550/50000 | t=3.25e+00 | T=7399.4 | a=1.000078 | H=2.41e-05 | 10.1 steps/s | 99.27 ms/step | ETA: 28.9 min
Step 32600/50000 | t=3.26e+00 | T=7399.4 | a=1.000078 | H=2.41e-05 | 10.1 steps/s | 99.35 ms/step | ETA: 28.8 min
Step 32650/50000 | t=3.27e+00 | T=7399.4 | a=1.000079 | H=2.41e-05 | 10.1 steps/s | 99.36 ms/step | ETA: 28.7 min
Step 32700/50000 | t=3.27e+00 | T=7399.4 | a=1.000079 | H=2.41e-05 | 10.1 steps/s | 99.37 ms/step | ETA: 28.7 min
Step 32750/50000 | t=3.27e+00 | T=7399.4 | a=1.000079 | H=2.41e-05 | 10.1 steps/s | 99.38 ms/step | ETA: 28.6 min
Step 32800/50000 | t=3.28e+00 | T=7399.4 | a=1.000079 | H=2.41e-05 | 10.1 steps/s | 99.40 ms/step | ETA: 28.5 min
Step 32850/50000 | t=3.29e+00 | T=7399.4 | a=1.000079 | H=2.41e-05 | 10.1 steps/s | 99.41 ms/step | ETA: 28.4 min
Step 32900/50000 | t=3.29e+00 | T=7399.4 | a=1.000079 | H=2.41e-05 | 10.1 steps/s | 99.42 ms/step | ETA: 28.3 min
Step 32950/50000 | t=3.29e+00 | T=7399.4 | a=1.000079 | H=2.41e-05 | 10.1 steps/s | 99.43 ms/step | ETA: 28.3 min
Step 33000/50000 | t=3.30e+00 | T=7399.4 | a=1.000079 | H=2.41e-05 | 10.1 steps/s | 99.44 ms/step | ETA: 28.2 min
Step 33050/50000 | t=3.31e+00 | T=7399.4 | a=1.000080 | H=2.41e-05 | 10.1 steps/s | 99.45 ms/step | ETA: 28.1 min
Step 33100/50000 | t=3.31e+00 | T=7399.4 | a=1.000080 | H=2.41e-05 | 10.0 steps/s | 99.53 ms/step | ETA: 28.0 min
Step 33150/50000 | t=3.31e+00 | T=7399.4 | a=1.000080 | H=2.41e-05 | 10.0 steps/s | 99.55 ms/step | ETA: 28.0 min
Step 33200/50000 | t=3.32e+00 | T=7399.4 | a=1.000080 | H=2.41e-05 | 10.0 steps/s | 99.56 ms/step | ETA: 27.9 min
Step 33250/50000 | t=3.33e+00 | T=7399.4 | a=1.000080 | H=2.41e-05 | 10.0 steps/s | 99.57 ms/step | ETA: 27.8 min
Step 33300/50000 | t=3.33e+00 | T=7399.4 | a=1.000080 | H=2.41e-05 | 10.0 steps/s | 99.59 ms/step | ETA: 27.7 min
Step 33350/50000 | t=3.33e+00 | T=7399.4 | a=1.000080 | H=2.41e-05 | 10.0 steps/s | 99.60 ms/step | ETA: 27.6 min
Step 33400/50000 | t=3.34e+00 | T=7399.4 | a=1.000080 | H=2.41e-05 | 10.0 steps/s | 99.61 ms/step | ETA: 27.6 min
Step 33450/50000 | t=3.35e+00 | T=7399.4 | a=1.000080 | H=2.41e-05 | 10.0 steps/s | 99.62 ms/step | ETA: 27.5 min
Step 33500/50000 | t=3.35e+00 | T=7399.4 | a=1.000081 | H=2.41e-05 | 10.0 steps/s | 99.63 ms/step | ETA: 27.4 min
Step 33550/50000 | t=3.35e+00 | T=7399.4 | a=1.000081 | H=2.41e-05 | 10.0 steps/s | 99.64 ms/step | ETA: 27.3 min
Step 33600/50000 | t=3.36e+00 | T=7399.4 | a=1.000081 | H=2.41e-05 | 10.0 steps/s | 99.72 ms/step | ETA: 27.3 min
Step 33650/50000 | t=3.37e+00 | T=7399.4 | a=1.000081 | H=2.41e-05 | 10.0 steps/s | 99.74 ms/step | ETA: 27.2 min
Step 33700/50000 | t=3.37e+00 | T=7399.4 | a=1.000081 | H=2.41e-05 | 10.0 steps/s | 99.75 ms/step | ETA: 27.1 min
Step 33750/50000 | t=3.38e+00 | T=7399.4 | a=1.000081 | H=2.41e-05 | 10.0 steps/s | 99.76 ms/step | ETA: 27.0 min
Step 33800/50000 | t=3.38e+00 | T=7399.4 | a=1.000081 | H=2.41e-05 | 10.0 steps/s | 99.76 ms/step | ETA: 26.9 min
Step 33850/50000 | t=3.38e+00 | T=7399.4 | a=1.000081 | H=2.41e-05 | 10.0 steps/s | 99.77 ms/step | ETA: 26.9 min
Step 33900/50000 | t=3.39e+00 | T=7399.4 | a=1.000082 | H=2.41e-05 | 10.0 steps/s | 99.78 ms/step | ETA: 26.8 min
Step 33950/50000 | t=3.40e+00 | T=7399.4 | a=1.000082 | H=2.41e-05 | 10.0 steps/s | 99.79 ms/step | ETA: 26.7 min
Step 34000/50000 | t=3.40e+00 | T=7399.4 | a=1.000082 | H=2.41e-05 | 10.0 steps/s | 99.80 ms/step | ETA: 26.6 min
Step 34050/50000 | t=3.40e+00 | T=7399.4 | a=1.000082 | H=2.41e-05 | 10.0 steps/s | 99.81 ms/step | ETA: 26.5 min
Step 34100/50000 | t=3.41e+00 | T=7399.4 | a=1.000082 | H=2.41e-05 | 10.0 steps/s | 99.88 ms/step | ETA: 26.5 min
Step 34150/50000 | t=3.42e+00 | T=7399.4 | a=1.000082 | H=2.41e-05 | 10.0 steps/s | 99.89 ms/step | ETA: 26.4 min
Step 34200/50000 | t=3.42e+00 | T=7399.4 | a=1.000082 | H=2.41e-05 | 10.0 steps/s | 99.90 ms/step | ETA: 26.3 min
Step 34250/50000 | t=3.42e+00 | T=7399.4 | a=1.000082 | H=2.41e-05 | 10.0 steps/s | 99.91 ms/step | ETA: 26.2 min
Step 34300/50000 | t=3.43e+00 | T=7399.4 | a=1.000083 | H=2.41e-05 | 10.0 steps/s | 99.92 ms/step | ETA: 26.1 min
Step 34350/50000 | t=3.44e+00 | T=7399.4 | a=1.000083 | H=2.41e-05 | 10.0 steps/s | 99.92 ms/step | ETA: 26.1 min
Step 34400/50000 | t=3.44e+00 | T=7399.4 | a=1.000083 | H=2.41e-05 | 10.0 steps/s | 99.93 ms/step | ETA: 26.0 min
Step 34450/50000 | t=3.44e+00 | T=7399.4 | a=1.000083 | H=2.41e-05 | 10.0 steps/s | 99.94 ms/step | ETA: 25.9 min
Step 34500/50000 | t=3.45e+00 | T=7399.4 | a=1.000083 | H=2.41e-05 | 10.0 steps/s | 99.95 ms/step | ETA: 25.8 min
Step 34550/50000 | t=3.46e+00 | T=7399.4 | a=1.000083 | H=2.41e-05 | 10.0 steps/s | 99.96 ms/step | ETA: 25.7 min
Step 34600/50000 | t=3.46e+00 | T=7399.4 | a=1.000083 | H=2.41e-05 | 10.0 steps/s | 100.03 ms/step | ETA: 25.7 min
Step 34650/50000 | t=3.46e+00 | T=7399.4 | a=1.000083 | H=2.41e-05 | 10.0 steps/s | 100.03 ms/step | ETA: 25.6 min
Step 34700/50000 | t=3.47e+00 | T=7399.4 | a=1.000083 | H=2.41e-05 | 10.0 steps/s | 100.04 ms/step | ETA: 25.5 min
Step 34750/50000 | t=3.48e+00 | T=7399.4 | a=1.000084 | H=2.41e-05 | 10.0 steps/s | 100.06 ms/step | ETA: 25.4 min
Step 34800/50000 | t=3.48e+00 | T=7399.4 | a=1.000084 | H=2.41e-05 | 10.0 steps/s | 100.07 ms/step | ETA: 25.4 min
Step 34850/50000 | t=3.48e+00 | T=7399.4 | a=1.000084 | H=2.41e-05 | 10.0 steps/s | 100.11 ms/step | ETA: 25.3 min
Step 34900/50000 | t=3.49e+00 | T=7399.4 | a=1.000084 | H=2.41e-05 | 10.0 steps/s | 100.12 ms/step | ETA: 25.2 min
Step 34950/50000 | t=3.50e+00 | T=7399.4 | a=1.000084 | H=2.41e-05 | 10.0 steps/s | 100.13 ms/step | ETA: 25.1 min
Step 35000/50000 | t=3.50e+00 | T=7399.4 | a=1.000084 | H=2.41e-05 | 10.0 steps/s | 100.14 ms/step | ETA: 25.0 min
Step 35050/50000 | t=3.50e+00 | T=7399.4 | a=1.000084 | H=2.41e-05 | 10.0 steps/s | 100.15 ms/step | ETA: 25.0 min
