======================================================================
LATTICE SIMULATION LOG
Started: 2026-02-28 01:14:38
Log file: logs/simulation_20260228_011438.log
======================================================================

Numba Configuration:
  Version: 0.63.1
  Threading layer: default
  Configured threads: 11
  Active threads: 11
----------------------------------------------------------------------

Time step: dt_phys = 1.00e-04, dt (rescaled) = 1.0000e-01
  CFL limit: dt_CFL = 0.5774 (rescaled)
  dt/dt_CFL = 1.7321e-01 (SAFE)

Hubble expansion: ENABLED (comoving lattice)
  g_* = 106.75, M_Pl = 2.40e+18 GeV, ΔV = 1.00e+28 GeV^4
  H² = (T⁴/χ_g² + ΔV) / (3 M_Pl²)
  H(T0=7385.0) = 2.4056e-05 GeV
  3H = 7.2169e-05 GeV
  η_phys = 10000 GeV  →  3H/η = 7.22e-09
  T(t) = T0 / a(t)  (entropy conservation)
  Initial a = 1.0
Field precision: float32
Tree-level VEV: ±1.0000e+11
Couplings: boson=1.09, fermion=1.09

Finding thermal VEV at T = 7385.0...
  V'(0) = 1.1883e-06
  V'(VEV) = 7.2482e-31
  Thermal VEV found: 1.0000e+11
  Ratio thermal/tree: 1.0000

Finding escape point...
  V'(1e-10) = 1.1883e-06
  V'(1e0)   = 1.1883e+04
  V'(1e5)   = -9.9982e+10
  V'(1e8)   = -1.0000e+14
  V'(1e10)  = -9.9000e+15
  Barrier found between 1.8249e+03 and 1.9198e+03
  Barrier top at: 1.8614e+03
  Escape point: 2.0476e+03
  V'(escape) = -5.2920e+06 (should be < 0)

Using TREE-LEVEL VEV for seeding: 1.0000e+11
The bubble is seeded at the true vacuum (no rolling needed).
Bubble seeding: DISABLED (thermal nucleation only)
Field states will be saved to: data/set6/256x256x256_T0_7385_dx_0.001_dtphys_0.0001_interval_10000_3D_hubble_eta_10000_gb_1.09_gf_1.09_rk2_fused_table/field_states
Figures will be saved to: data/set6/256x256x256_T0_7385_dx_0.001_dtphys_0.0001_interval_10000_3D_hubble_eta_10000_gb_1.09_gf_1.09_rk2_fused_table/figs/latticeSnapshot

============================================================
Starting time evolution...
Grid: 256×256×256, Steps: 300000, dt: 1.00e-01
Integrator: rk2_fused_table
Using Vprime lookup table: True (size=16384)
Using in-kernel RNG: True
Field precision: float32
Spline resolution N_Y: 256
Bubble seeding: DISABLED
Thermal noise: ENABLED (FDT noise_scale(T0) = 3.8432e+03)
Overdamped mode: DISABLED (η = 10000)
Hubble expansion: ENABLED
  H(T0) = 2.4056e-05 GeV, 3H/η = 7.22e-09
  g_* = 106.75, M_Pl = 2.40e+18 GeV
============================================================

Warming up JIT compilation...
JIT warmup complete.
Starting main loop...

Dense snapshots: enabled (threshold=40000.0, interval=50)
Step 0/300000 | t=0.00e+00 | T=7385.0 | a=1.000000 | H=2.41e-05 | 4.3 steps/s | 232.65 ms/step | ETA: 1163.2 min
Step 58800/300000 | t=5.88e+00 | T=7384.0 | a=1.000141 | H=2.41e-05 | 10.5 steps/s | 95.03 ms/step | ETA: 382.0 min
Step 58850/300000 | t=5.88e+00 | T=7384.0 | a=1.000142 | H=2.41e-05 | 10.5 steps/s | 95.02 ms/step | ETA: 381.9 min
Step 58900/300000 | t=5.89e+00 | T=7384.0 | a=1.000142 | H=2.41e-05 | 10.5 steps/s | 95.01 ms/step | ETA: 381.8 min
Step 58950/300000 | t=5.89e+00 | T=7384.0 | a=1.000142 | H=2.41e-05 | 10.5 steps/s | 95.01 ms/step | ETA: 381.7 min
Step 59000/300000 | t=5.90e+00 | T=7384.0 | a=1.000142 | H=2.41e-05 | 10.5 steps/s | 95.05 ms/step | ETA: 381.8 min
Step 59050/300000 | t=5.91e+00 | T=7384.0 | a=1.000142 | H=2.41e-05 | 10.5 steps/s | 95.04 ms/step | ETA: 381.7 min
Step 59100/300000 | t=5.91e+00 | T=7384.0 | a=1.000142 | H=2.41e-05 | 10.5 steps/s | 95.04 ms/step | ETA: 381.6 min
Step 59150/300000 | t=5.92e+00 | T=7383.9 | a=1.000142 | H=2.41e-05 | 10.5 steps/s | 95.03 ms/step | ETA: 381.5 min
Step 59200/300000 | t=5.92e+00 | T=7383.9 | a=1.000142 | H=2.41e-05 | 10.5 steps/s | 95.03 ms/step | ETA: 381.4 min
Step 59250/300000 | t=5.92e+00 | T=7383.9 | a=1.000143 | H=2.41e-05 | 10.5 steps/s | 95.02 ms/step | ETA: 381.3 min
Step 59300/300000 | t=5.93e+00 | T=7383.9 | a=1.000143 | H=2.41e-05 | 10.5 steps/s | 95.01 ms/step | ETA: 381.2 min
Step 59350/300000 | t=5.93e+00 | T=7383.9 | a=1.000143 | H=2.41e-05 | 10.5 steps/s | 95.01 ms/step | ETA: 381.1 min
Step 59400/300000 | t=5.94e+00 | T=7383.9 | a=1.000143 | H=2.41e-05 | 10.5 steps/s | 95.01 ms/step | ETA: 381.0 min
Step 59450/300000 | t=5.95e+00 | T=7383.9 | a=1.000143 | H=2.41e-05 | 10.5 steps/s | 95.01 ms/step | ETA: 380.9 min
Step 59500/300000 | t=5.95e+00 | T=7383.9 | a=1.000143 | H=2.41e-05 | 10.5 steps/s | 95.04 ms/step | ETA: 381.0 min
Step 59550/300000 | t=5.96e+00 | T=7383.9 | a=1.000143 | H=2.41e-05 | 10.5 steps/s | 95.04 ms/step | ETA: 380.9 min
Step 59600/300000 | t=5.96e+00 | T=7383.9 | a=1.000143 | H=2.41e-05 | 10.5 steps/s | 95.04 ms/step | ETA: 380.8 min
Step 59650/300000 | t=5.96e+00 | T=7383.9 | a=1.000144 | H=2.41e-05 | 10.5 steps/s | 95.03 ms/step | ETA: 380.7 min
Step 59700/300000 | t=5.97e+00 | T=7383.9 | a=1.000144 | H=2.41e-05 | 10.5 steps/s | 95.03 ms/step | ETA: 380.6 min
Step 59750/300000 | t=5.97e+00 | T=7383.9 | a=1.000144 | H=2.41e-05 | 10.5 steps/s | 95.02 ms/step | ETA: 380.5 min
Step 59800/300000 | t=5.98e+00 | T=7383.9 | a=1.000144 | H=2.41e-05 | 10.5 steps/s | 95.04 ms/step | ETA: 380.5 min
Step 59850/300000 | t=5.99e+00 | T=7383.9 | a=1.000144 | H=2.41e-05 | 10.5 steps/s | 95.04 ms/step | ETA: 380.4 min
Step 59900/300000 | t=5.99e+00 | T=7383.9 | a=1.000144 | H=2.41e-05 | 10.5 steps/s | 95.03 ms/step | ETA: 380.3 min
Step 59950/300000 | t=6.00e+00 | T=7383.9 | a=1.000144 | H=2.41e-05 | 10.5 steps/s | 95.02 ms/step | ETA: 380.2 min
Step 60000/300000 | t=6.00e+00 | T=7383.9 | a=1.000144 | H=2.41e-05 | 10.5 steps/s | 95.05 ms/step | ETA: 380.2 min
Step 60050/300000 | t=6.00e+00 | T=7383.9 | a=1.000144 | H=2.41e-05 | 10.5 steps/s | 95.04 ms/step | ETA: 380.1 min
Step 60100/300000 | t=6.01e+00 | T=7383.9 | a=1.000145 | H=2.41e-05 | 10.5 steps/s | 95.03 ms/step | ETA: 379.9 min
Step 60150/300000 | t=6.01e+00 | T=7383.9 | a=1.000145 | H=2.41e-05 | 10.5 steps/s | 95.01 ms/step | ETA: 379.8 min
Step 60200/300000 | t=6.02e+00 | T=7383.9 | a=1.000145 | H=2.41e-05 | 10.5 steps/s | 95.00 ms/step | ETA: 379.7 min
Step 60250/300000 | t=6.03e+00 | T=7383.9 | a=1.000145 | H=2.41e-05 | 10.5 steps/s | 94.99 ms/step | ETA: 379.6 min
Step 60300/300000 | t=6.03e+00 | T=7383.9 | a=1.000145 | H=2.41e-05 | 10.5 steps/s | 94.98 ms/step | ETA: 379.5 min
Step 60350/300000 | t=6.04e+00 | T=7383.9 | a=1.000145 | H=2.41e-05 | 10.5 steps/s | 94.97 ms/step | ETA: 379.3 min
Step 60400/300000 | t=6.04e+00 | T=7383.9 | a=1.000145 | H=2.41e-05 | 10.5 steps/s | 94.97 ms/step | ETA: 379.2 min
Step 60450/300000 | t=6.04e+00 | T=7383.9 | a=1.000145 | H=2.41e-05 | 10.5 steps/s | 94.96 ms/step | ETA: 379.1 min
Step 60500/300000 | t=6.05e+00 | T=7383.9 | a=1.000146 | H=2.41e-05 | 10.5 steps/s | 94.98 ms/step | ETA: 379.1 min
Step 60550/300000 | t=6.05e+00 | T=7383.9 | a=1.000146 | H=2.41e-05 | 10.5 steps/s | 94.97 ms/step | ETA: 379.0 min
Step 60600/300000 | t=6.06e+00 | T=7383.9 | a=1.000146 | H=2.41e-05 | 10.5 steps/s | 94.96 ms/step | ETA: 378.9 min
Step 60650/300000 | t=6.07e+00 | T=7383.9 | a=1.000146 | H=2.41e-05 | 10.5 steps/s | 94.95 ms/step | ETA: 378.8 min
Step 60700/300000 | t=6.07e+00 | T=7383.9 | a=1.000146 | H=2.41e-05 | 10.5 steps/s | 94.94 ms/step | ETA: 378.7 min
Step 60750/300000 | t=6.08e+00 | T=7383.9 | a=1.000146 | H=2.41e-05 | 10.5 steps/s | 94.93 ms/step | ETA: 378.5 min
Step 60800/300000 | t=6.08e+00 | T=7383.9 | a=1.000146 | H=2.41e-05 | 10.5 steps/s | 94.92 ms/step | ETA: 378.4 min
Step 60850/300000 | t=6.08e+00 | T=7383.9 | a=1.000146 | H=2.41e-05 | 10.5 steps/s | 94.91 ms/step | ETA: 378.3 min
Step 60900/300000 | t=6.09e+00 | T=7383.9 | a=1.000147 | H=2.41e-05 | 10.5 steps/s | 94.90 ms/step | ETA: 378.2 min
Step 60950/300000 | t=6.09e+00 | T=7383.9 | a=1.000147 | H=2.41e-05 | 10.5 steps/s | 94.89 ms/step | ETA: 378.1 min
Step 61000/300000 | t=6.10e+00 | T=7383.9 | a=1.000147 | H=2.41e-05 | 10.5 steps/s | 94.92 ms/step | ETA: 378.1 min
Step 61050/300000 | t=6.11e+00 | T=7383.9 | a=1.000147 | H=2.41e-05 | 10.5 steps/s | 94.91 ms/step | ETA: 378.0 min
Step 61100/300000 | t=6.11e+00 | T=7383.9 | a=1.000147 | H=2.41e-05 | 10.5 steps/s | 94.90 ms/step | ETA: 377.8 min
Step 61150/300000 | t=6.12e+00 | T=7383.9 | a=1.000147 | H=2.41e-05 | 10.5 steps/s | 94.90 ms/step | ETA: 377.8 min
Step 61200/300000 | t=6.12e+00 | T=7383.9 | a=1.000147 | H=2.41e-05 | 10.5 steps/s | 94.88 ms/step | ETA: 377.6 min
Step 61250/300000 | t=6.12e+00 | T=7383.9 | a=1.000147 | H=2.41e-05 | 10.5 steps/s | 94.87 ms/step | ETA: 377.5 min
Step 61300/300000 | t=6.13e+00 | T=7383.9 | a=1.000147 | H=2.41e-05 | 10.5 steps/s | 94.86 ms/step | ETA: 377.4 min
Step 61350/300000 | t=6.13e+00 | T=7383.9 | a=1.000148 | H=2.41e-05 | 10.5 steps/s | 94.85 ms/step | ETA: 377.3 min
Step 61400/300000 | t=6.14e+00 | T=7383.9 | a=1.000148 | H=2.41e-05 | 10.5 steps/s | 94.85 ms/step | ETA: 377.2 min
Step 61450/300000 | t=6.14e+00 | T=7383.9 | a=1.000148 | H=2.41e-05 | 10.5 steps/s | 94.84 ms/step | ETA: 377.1 min
Step 61500/300000 | t=6.15e+00 | T=7383.9 | a=1.000148 | H=2.41e-05 | 10.5 steps/s | 94.86 ms/step | ETA: 377.1 min
Step 61550/300000 | t=6.16e+00 | T=7383.9 | a=1.000148 | H=2.41e-05 | 10.5 steps/s | 94.85 ms/step | ETA: 377.0 min
Step 61600/300000 | t=6.16e+00 | T=7383.9 | a=1.000148 | H=2.41e-05 | 10.5 steps/s | 94.84 ms/step | ETA: 376.8 min
Step 61650/300000 | t=6.17e+00 | T=7383.9 | a=1.000148 | H=2.41e-05 | 10.5 steps/s | 94.83 ms/step | ETA: 376.7 min
Step 61700/300000 | t=6.17e+00 | T=7383.9 | a=1.000148 | H=2.41e-05 | 10.5 steps/s | 94.82 ms/step | ETA: 376.6 min
Step 61750/300000 | t=6.17e+00 | T=7383.9 | a=1.000149 | H=2.41e-05 | 10.5 steps/s | 94.81 ms/step | ETA: 376.5 min
Step 61800/300000 | t=6.18e+00 | T=7383.9 | a=1.000149 | H=2.41e-05 | 10.5 steps/s | 94.81 ms/step | ETA: 376.4 min
Step 61850/300000 | t=6.18e+00 | T=7383.9 | a=1.000149 | H=2.41e-05 | 10.5 steps/s | 94.80 ms/step | ETA: 376.3 min
Step 61900/300000 | t=6.19e+00 | T=7383.9 | a=1.000149 | H=2.41e-05 | 10.5 steps/s | 94.79 ms/step | ETA: 376.1 min
Step 61950/300000 | t=6.20e+00 | T=7383.9 | a=1.000149 | H=2.41e-05 | 10.6 steps/s | 94.78 ms/step | ETA: 376.0 min
Step 62000/300000 | t=6.20e+00 | T=7383.9 | a=1.000149 | H=2.41e-05 | 10.5 steps/s | 94.81 ms/step | ETA: 376.1 min
Step 62050/300000 | t=6.21e+00 | T=7383.9 | a=1.000149 | H=2.41e-05 | 10.5 steps/s | 94.80 ms/step | ETA: 375.9 min
Step 62100/300000 | t=6.21e+00 | T=7383.9 | a=1.000149 | H=2.41e-05 | 10.6 steps/s | 94.78 ms/step | ETA: 375.8 min
Step 62150/300000 | t=6.21e+00 | T=7383.9 | a=1.000150 | H=2.41e-05 | 10.6 steps/s | 94.77 ms/step | ETA: 375.7 min
Step 62200/300000 | t=6.22e+00 | T=7383.9 | a=1.000150 | H=2.41e-05 | 10.6 steps/s | 94.77 ms/step | ETA: 375.6 min
Step 62250/300000 | t=6.22e+00 | T=7383.9 | a=1.000150 | H=2.41e-05 | 10.6 steps/s | 94.76 ms/step | ETA: 375.5 min
Step 62300/300000 | t=6.23e+00 | T=7383.9 | a=1.000150 | H=2.41e-05 | 10.6 steps/s | 94.75 ms/step | ETA: 375.4 min
Step 62350/300000 | t=6.24e+00 | T=7383.9 | a=1.000150 | H=2.41e-05 | 10.6 steps/s | 94.74 ms/step | ETA: 375.3 min
Step 62400/300000 | t=6.24e+00 | T=7383.9 | a=1.000150 | H=2.41e-05 | 10.6 steps/s | 94.73 ms/step | ETA: 375.1 min
Step 62450/300000 | t=6.25e+00 | T=7383.9 | a=1.000150 | H=2.41e-05 | 10.6 steps/s | 94.72 ms/step | ETA: 375.0 min
Step 62500/300000 | t=6.25e+00 | T=7383.9 | a=1.000150 | H=2.41e-05 | 10.6 steps/s | 94.75 ms/step | ETA: 375.1 min
Step 62550/300000 | t=6.25e+00 | T=7383.9 | a=1.000150 | H=2.41e-05 | 10.6 steps/s | 94.74 ms/step | ETA: 374.9 min
Step 62600/300000 | t=6.26e+00 | T=7383.9 | a=1.000151 | H=2.41e-05 | 10.6 steps/s | 94.74 ms/step | ETA: 374.8 min
Step 62650/300000 | t=6.26e+00 | T=7383.9 | a=1.000151 | H=2.41e-05 | 10.6 steps/s | 94.73 ms/step | ETA: 374.7 min
Step 62700/300000 | t=6.27e+00 | T=7383.9 | a=1.000151 | H=2.41e-05 | 10.6 steps/s | 94.72 ms/step | ETA: 374.6 min
Step 62750/300000 | t=6.28e+00 | T=7383.9 | a=1.000151 | H=2.41e-05 | 10.6 steps/s | 94.71 ms/step | ETA: 374.5 min
Step 62800/300000 | t=6.28e+00 | T=7383.9 | a=1.000151 | H=2.41e-05 | 10.6 steps/s | 94.70 ms/step | ETA: 374.4 min
Step 62850/300000 | t=6.29e+00 | T=7383.9 | a=1.000151 | H=2.41e-05 | 10.6 steps/s | 94.69 ms/step | ETA: 374.2 min
Step 62900/300000 | t=6.29e+00 | T=7383.9 | a=1.000151 | H=2.41e-05 | 10.6 steps/s | 94.68 ms/step | ETA: 374.1 min
Step 62950/300000 | t=6.29e+00 | T=7383.9 | a=1.000151 | H=2.41e-05 | 10.6 steps/s | 94.67 ms/step | ETA: 374.0 min
Step 63000/300000 | t=6.30e+00 | T=7383.9 | a=1.000152 | H=2.41e-05 | 10.6 steps/s | 94.69 ms/step | ETA: 374.0 min
Step 63050/300000 | t=6.30e+00 | T=7383.9 | a=1.000152 | H=2.41e-05 | 10.6 steps/s | 94.68 ms/step | ETA: 373.9 min
Step 63100/300000 | t=6.31e+00 | T=7383.9 | a=1.000152 | H=2.41e-05 | 10.6 steps/s | 94.67 ms/step | ETA: 373.8 min
Step 63150/300000 | t=6.32e+00 | T=7383.9 | a=1.000152 | H=2.41e-05 | 10.6 steps/s | 94.66 ms/step | ETA: 373.7 min
Step 63200/300000 | t=6.32e+00 | T=7383.9 | a=1.000152 | H=2.41e-05 | 10.6 steps/s | 94.65 ms/step | ETA: 373.6 min
Step 63250/300000 | t=6.33e+00 | T=7383.9 | a=1.000152 | H=2.41e-05 | 10.6 steps/s | 94.64 ms/step | ETA: 373.4 min
Step 63300/300000 | t=6.33e+00 | T=7383.9 | a=1.000152 | H=2.41e-05 | 10.6 steps/s | 94.64 ms/step | ETA: 373.4 min
Step 63350/300000 | t=6.33e+00 | T=7383.9 | a=1.000152 | H=2.41e-05 | 10.6 steps/s | 94.63 ms/step | ETA: 373.2 min
Step 63400/300000 | t=6.34e+00 | T=7383.9 | a=1.000153 | H=2.41e-05 | 10.6 steps/s | 94.62 ms/step | ETA: 373.1 min
Step 63450/300000 | t=6.34e+00 | T=7383.9 | a=1.000153 | H=2.41e-05 | 10.6 steps/s | 94.61 ms/step | ETA: 373.0 min
Step 63500/300000 | t=6.35e+00 | T=7383.9 | a=1.000153 | H=2.41e-05 | 10.6 steps/s | 94.64 ms/step | ETA: 373.0 min
Step 63550/300000 | t=6.36e+00 | T=7383.9 | a=1.000153 | H=2.41e-05 | 10.6 steps/s | 94.62 ms/step | ETA: 372.9 min
Step 63600/300000 | t=6.36e+00 | T=7383.9 | a=1.000153 | H=2.41e-05 | 10.6 steps/s | 94.61 ms/step | ETA: 372.8 min
Step 63650/300000 | t=6.37e+00 | T=7383.9 | a=1.000153 | H=2.41e-05 | 10.6 steps/s | 94.60 ms/step | ETA: 372.7 min
Step 63700/300000 | t=6.37e+00 | T=7383.9 | a=1.000153 | H=2.41e-05 | 10.6 steps/s | 94.60 ms/step | ETA: 372.6 min
Step 63750/300000 | t=6.38e+00 | T=7383.9 | a=1.000153 | H=2.41e-05 | 10.6 steps/s | 94.59 ms/step | ETA: 372.5 min
Step 63800/300000 | t=6.38e+00 | T=7383.9 | a=1.000153 | H=2.41e-05 | 10.6 steps/s | 94.58 ms/step | ETA: 372.3 min
Step 63850/300000 | t=6.38e+00 | T=7383.9 | a=1.000154 | H=2.41e-05 | 10.6 steps/s | 94.57 ms/step | ETA: 372.2 min
Step 63900/300000 | t=6.39e+00 | T=7383.9 | a=1.000154 | H=2.41e-05 | 10.6 steps/s | 94.56 ms/step | ETA: 372.1 min
Step 63950/300000 | t=6.39e+00 | T=7383.9 | a=1.000154 | H=2.41e-05 | 10.6 steps/s | 94.55 ms/step | ETA: 372.0 min
Step 64000/300000 | t=6.40e+00 | T=7383.9 | a=1.000154 | H=2.41e-05 | 10.6 steps/s | 94.58 ms/step | ETA: 372.0 min
Step 64050/300000 | t=6.41e+00 | T=7383.9 | a=1.000154 | H=2.41e-05 | 10.6 steps/s | 94.57 ms/step | ETA: 371.9 min
Step 64100/300000 | t=6.41e+00 | T=7383.9 | a=1.000154 | H=2.41e-05 | 10.6 steps/s | 94.56 ms/step | ETA: 371.8 min
Step 64150/300000 | t=6.42e+00 | T=7383.9 | a=1.000154 | H=2.41e-05 | 10.6 steps/s | 94.55 ms/step | ETA: 371.7 min
Step 64200/300000 | t=6.42e+00 | T=7383.9 | a=1.000154 | H=2.41e-05 | 10.6 steps/s | 94.54 ms/step | ETA: 371.6 min
Step 64250/300000 | t=6.42e+00 | T=7383.9 | a=1.000155 | H=2.41e-05 | 10.6 steps/s | 94.53 ms/step | ETA: 371.4 min
Step 64300/300000 | t=6.43e+00 | T=7383.9 | a=1.000155 | H=2.41e-05 | 10.6 steps/s | 94.52 ms/step | ETA: 371.3 min
Step 64350/300000 | t=6.43e+00 | T=7383.9 | a=1.000155 | H=2.41e-05 | 10.6 steps/s | 94.51 ms/step | ETA: 371.2 min
Step 64400/300000 | t=6.44e+00 | T=7383.9 | a=1.000155 | H=2.41e-05 | 10.6 steps/s | 94.51 ms/step | ETA: 371.1 min
Step 64450/300000 | t=6.45e+00 | T=7383.9 | a=1.000155 | H=2.41e-05 | 10.6 steps/s | 94.50 ms/step | ETA: 371.0 min
Step 64500/300000 | t=6.45e+00 | T=7383.9 | a=1.000155 | H=2.41e-05 | 10.6 steps/s | 94.52 ms/step | ETA: 371.0 min
Step 64550/300000 | t=6.46e+00 | T=7383.9 | a=1.000155 | H=2.41e-05 | 10.6 steps/s | 94.52 ms/step | ETA: 370.9 min
Step 64600/300000 | t=6.46e+00 | T=7383.9 | a=1.000155 | H=2.41e-05 | 10.6 steps/s | 94.51 ms/step | ETA: 370.8 min
Step 64650/300000 | t=6.46e+00 | T=7383.9 | a=1.000156 | H=2.41e-05 | 10.6 steps/s | 94.50 ms/step | ETA: 370.7 min
Step 64700/300000 | t=6.47e+00 | T=7383.9 | a=1.000156 | H=2.41e-05 | 10.6 steps/s | 94.49 ms/step | ETA: 370.6 min
Step 64750/300000 | t=6.47e+00 | T=7383.8 | a=1.000156 | H=2.41e-05 | 10.6 steps/s | 94.48 ms/step | ETA: 370.4 min
Step 64800/300000 | t=6.48e+00 | T=7383.8 | a=1.000156 | H=2.41e-05 | 10.6 steps/s | 94.47 ms/step | ETA: 370.3 min
Step 64850/300000 | t=6.49e+00 | T=7383.8 | a=1.000156 | H=2.41e-05 | 10.6 steps/s | 94.46 ms/step | ETA: 370.2 min
Step 64900/300000 | t=6.49e+00 | T=7383.8 | a=1.000156 | H=2.41e-05 | 10.6 steps/s | 94.45 ms/step | ETA: 370.1 min
Step 64950/300000 | t=6.50e+00 | T=7383.8 | a=1.000156 | H=2.41e-05 | 10.6 steps/s | 94.44 ms/step | ETA: 370.0 min
Step 65000/300000 | t=6.50e+00 | T=7383.8 | a=1.000156 | H=2.41e-05 | 10.6 steps/s | 94.47 ms/step | ETA: 370.0 min
Step 65050/300000 | t=6.50e+00 | T=7383.8 | a=1.000157 | H=2.41e-05 | 10.6 steps/s | 94.46 ms/step | ETA: 369.9 min
Step 65100/300000 | t=6.51e+00 | T=7383.8 | a=1.000157 | H=2.41e-05 | 10.6 steps/s | 94.46 ms/step | ETA: 369.8 min
Step 65150/300000 | t=6.51e+00 | T=7383.8 | a=1.000157 | H=2.41e-05 | 10.6 steps/s | 94.45 ms/step | ETA: 369.7 min
Step 65200/300000 | t=6.52e+00 | T=7383.8 | a=1.000157 | H=2.41e-05 | 10.6 steps/s | 94.44 ms/step | ETA: 369.6 min
Step 65250/300000 | t=6.53e+00 | T=7383.8 | a=1.000157 | H=2.41e-05 | 10.6 steps/s | 94.44 ms/step | ETA: 369.5 min
Step 65300/300000 | t=6.53e+00 | T=7383.8 | a=1.000157 | H=2.41e-05 | 10.6 steps/s | 94.43 ms/step | ETA: 369.4 min
Step 65350/300000 | t=6.54e+00 | T=7383.8 | a=1.000157 | H=2.41e-05 | 10.6 steps/s | 94.43 ms/step | ETA: 369.3 min
Step 65400/300000 | t=6.54e+00 | T=7383.8 | a=1.000157 | H=2.41e-05 | 10.6 steps/s | 94.43 ms/step | ETA: 369.2 min
Step 65450/300000 | t=6.54e+00 | T=7383.8 | a=1.000157 | H=2.41e-05 | 10.6 steps/s | 94.43 ms/step | ETA: 369.1 min
Step 65500/300000 | t=6.55e+00 | T=7383.8 | a=1.000158 | H=2.41e-05 | 10.6 steps/s | 94.46 ms/step | ETA: 369.2 min
Step 65550/300000 | t=6.55e+00 | T=7383.8 | a=1.000158 | H=2.41e-05 | 10.6 steps/s | 94.45 ms/step | ETA: 369.1 min
Step 65600/300000 | t=6.56e+00 | T=7383.8 | a=1.000158 | H=2.41e-05 | 10.6 steps/s | 94.45 ms/step | ETA: 369.0 min
Step 65650/300000 | t=6.57e+00 | T=7383.8 | a=1.000158 | H=2.41e-05 | 10.6 steps/s | 94.46 ms/step | ETA: 368.9 min
Step 65700/300000 | t=6.57e+00 | T=7383.8 | a=1.000158 | H=2.41e-05 | 10.6 steps/s | 94.45 ms/step | ETA: 368.8 min
Step 65750/300000 | t=6.58e+00 | T=7383.8 | a=1.000158 | H=2.41e-05 | 10.6 steps/s | 94.44 ms/step | ETA: 368.7 min
Step 65800/300000 | t=6.58e+00 | T=7383.8 | a=1.000158 | H=2.41e-05 | 10.6 steps/s | 94.43 ms/step | ETA: 368.6 min
Step 65850/300000 | t=6.58e+00 | T=7383.8 | a=1.000158 | H=2.41e-05 | 10.6 steps/s | 94.42 ms/step | ETA: 368.5 min
Step 65900/300000 | t=6.59e+00 | T=7383.8 | a=1.000159 | H=2.41e-05 | 10.6 steps/s | 94.41 ms/step | ETA: 368.4 min
Step 65950/300000 | t=6.59e+00 | T=7383.8 | a=1.000159 | H=2.41e-05 | 10.6 steps/s | 94.40 ms/step | ETA: 368.2 min
Step 66000/300000 | t=6.60e+00 | T=7383.8 | a=1.000159 | H=2.41e-05 | 10.6 steps/s | 94.43 ms/step | ETA: 368.3 min
Step 66050/300000 | t=6.61e+00 | T=7383.8 | a=1.000159 | H=2.41e-05 | 10.6 steps/s | 94.42 ms/step | ETA: 368.1 min
Step 66100/300000 | t=6.61e+00 | T=7383.8 | a=1.000159 | H=2.41e-05 | 10.6 steps/s | 94.41 ms/step | ETA: 368.0 min
Step 66150/300000 | t=6.62e+00 | T=7383.8 | a=1.000159 | H=2.41e-05 | 10.6 steps/s | 94.40 ms/step | ETA: 367.9 min
Step 66200/300000 | t=6.62e+00 | T=7383.8 | a=1.000159 | H=2.41e-05 | 10.6 steps/s | 94.39 ms/step | ETA: 367.8 min
Step 66250/300000 | t=6.62e+00 | T=7383.8 | a=1.000159 | H=2.41e-05 | 10.6 steps/s | 94.38 ms/step | ETA: 367.7 min
Step 66300/300000 | t=6.63e+00 | T=7383.8 | a=1.000160 | H=2.41e-05 | 10.6 steps/s | 94.37 ms/step | ETA: 367.6 min
Step 66350/300000 | t=6.63e+00 | T=7383.8 | a=1.000160 | H=2.41e-05 | 10.6 steps/s | 94.36 ms/step | ETA: 367.5 min
Step 66400/300000 | t=6.64e+00 | T=7383.8 | a=1.000160 | H=2.41e-05 | 10.6 steps/s | 94.35 ms/step | ETA: 367.3 min
Step 66450/300000 | t=6.64e+00 | T=7383.8 | a=1.000160 | H=2.41e-05 | 10.6 steps/s | 94.34 ms/step | ETA: 367.2 min
Step 66500/300000 | t=6.65e+00 | T=7383.8 | a=1.000160 | H=2.41e-05 | 10.6 steps/s | 94.37 ms/step | ETA: 367.2 min
Step 66550/300000 | t=6.66e+00 | T=7383.8 | a=1.000160 | H=2.41e-05 | 10.6 steps/s | 94.36 ms/step | ETA: 367.1 min
Step 66600/300000 | t=6.66e+00 | T=7383.8 | a=1.000160 | H=2.41e-05 | 10.6 steps/s | 94.35 ms/step | ETA: 367.0 min
Step 66650/300000 | t=6.67e+00 | T=7383.8 | a=1.000160 | H=2.41e-05 | 10.6 steps/s | 94.34 ms/step | ETA: 366.9 min
Step 66700/300000 | t=6.67e+00 | T=7383.8 | a=1.000160 | H=2.41e-05 | 10.6 steps/s | 94.33 ms/step | ETA: 366.8 min
Step 66750/300000 | t=6.67e+00 | T=7383.8 | a=1.000161 | H=2.41e-05 | 10.6 steps/s | 94.32 ms/step | ETA: 366.7 min
Step 66800/300000 | t=6.68e+00 | T=7383.8 | a=1.000161 | H=2.41e-05 | 10.6 steps/s | 94.31 ms/step | ETA: 366.6 min
Step 66850/300000 | t=6.68e+00 | T=7383.8 | a=1.000161 | H=2.41e-05 | 10.6 steps/s | 94.30 ms/step | ETA: 366.5 min
Step 66900/300000 | t=6.69e+00 | T=7383.8 | a=1.000161 | H=2.41e-05 | 10.6 steps/s | 94.29 ms/step | ETA: 366.3 min
