======================================================================
LATTICE SIMULATION LOG
Started: 2026-02-27 07:17:52
Log file: logs/simulation_20260227_071752.log
======================================================================

Numba Configuration:
  Version: 0.63.1
  Threading layer: default
  Configured threads: 11
  Active threads: 11
----------------------------------------------------------------------

Time step: dt_phys = 2.50e-04, dt (rescaled) = 2.5000e-01
  CFL limit: dt_CFL = 0.5774 (rescaled)
  dt/dt_CFL = 4.3301e-01 (SAFE)

Hubble expansion: ENABLED (comoving lattice)
  g_* = 106.75, M_Pl = 2.40e+18 GeV, ΔV = 1.00e+28 GeV^4
  H² = (T⁴/χ_g² + ΔV) / (3 M_Pl²)
  H(T0=7410.0) = 2.4056e-05 GeV
  3H = 7.2169e-05 GeV
  η_phys = 2000 GeV  →  3H/η = 3.61e-08
  T(t) = T0 / a(t)  (entropy conservation)
  Initial a = 1.0
Field precision: float32
Tree-level VEV: ±1.0000e+11
Couplings: boson=1.09, fermion=1.09

Finding thermal VEV at T = 7410.0...
  V'(0) = 1.8860e-06
  V'(VEV) = 7.3221e-31
  Thermal VEV found: 1.0000e+11
  Ratio thermal/tree: 1.0000

Finding escape point...
  V'(1e-10) = 1.8860e-06
  V'(1e0)   = 1.8860e+04
  V'(1e5)   = -9.9981e+10
  V'(1e8)   = -1.0000e+14
  V'(1e10)  = -9.9000e+15
  Barrier found between 2.2355e+03 and 2.3518e+03
  Barrier top at: 2.3270e+03
  Escape point: 2.5597e+03
  V'(escape) = -1.0575e+07 (should be < 0)

Using TREE-LEVEL VEV for seeding: 1.0000e+11
The bubble is seeded at the true vacuum (no rolling needed).
Bubble seeding: DISABLED (thermal nucleation only)
Field states will be saved to: data/set6/256x256x256_T0_7410_dx_0.001_dtphys_0.00025_interval_4000_3D_hubble_eta_2000_gb_1.09_gf_1.09_rk2_fused_table/field_states
Figures will be saved to: data/set6/256x256x256_T0_7410_dx_0.001_dtphys_0.00025_interval_4000_3D_hubble_eta_2000_gb_1.09_gf_1.09_rk2_fused_table/figs/latticeSnapshot

============================================================
Starting time evolution...
Grid: 256×256×256, Steps: 500000, dt: 2.50e-01
Integrator: rk2_fused_table
Using Vprime lookup table: True (size=16384)
Using in-kernel RNG: True
Field precision: float32
Spline resolution N_Y: 256
Bubble seeding: DISABLED
Thermal noise: ENABLED (FDT noise_scale(T0) = 2.7221e+03)
Overdamped mode: DISABLED (η = 2000)
Hubble expansion: ENABLED
  H(T0) = 2.4056e-05 GeV, 3H/η = 3.61e-08
  g_* = 106.75, M_Pl = 2.40e+18 GeV
============================================================

Warming up JIT compilation...
JIT warmup complete.
Starting main loop...

Dense snapshots: enabled (threshold=40000.0, interval=10)
Step 0/500000 | t=0.00e+00 | T=7410.0 | a=1.000000 | H=2.41e-05 | 4.4 steps/s | 228.39 ms/step | ETA: 1903.3 min
Step 243930/500000 | t=6.10e+01 | T=7399.1 | a=1.001468 | H=2.41e-05 | 10.2 steps/s | 97.87 ms/step | ETA: 417.7 min
Step 243940/500000 | t=6.10e+01 | T=7399.1 | a=1.001468 | H=2.41e-05 | 10.2 steps/s | 97.88 ms/step | ETA: 417.7 min
Step 243950/500000 | t=6.10e+01 | T=7399.1 | a=1.001468 | H=2.41e-05 | 10.2 steps/s | 97.89 ms/step | ETA: 417.7 min
Step 243960/500000 | t=6.10e+01 | T=7399.1 | a=1.001468 | H=2.41e-05 | 10.2 steps/s | 97.91 ms/step | ETA: 417.8 min
Step 243970/500000 | t=6.10e+01 | T=7399.1 | a=1.001468 | H=2.41e-05 | 10.2 steps/s | 97.92 ms/step | ETA: 417.8 min
Step 243980/500000 | t=6.10e+01 | T=7399.1 | a=1.001468 | H=2.41e-05 | 10.2 steps/s | 97.93 ms/step | ETA: 417.9 min
Step 243990/500000 | t=6.10e+01 | T=7399.1 | a=1.001468 | H=2.41e-05 | 10.2 steps/s | 97.94 ms/step | ETA: 417.9 min
Step 244000/500000 | t=6.10e+01 | T=7399.1 | a=1.001469 | H=2.41e-05 | 10.2 steps/s | 97.94 ms/step | ETA: 417.9 min
Step 244010/500000 | t=6.10e+01 | T=7399.1 | a=1.001469 | H=2.41e-05 | 10.2 steps/s | 97.95 ms/step | ETA: 417.9 min
Step 244020/500000 | t=6.10e+01 | T=7399.1 | a=1.001469 | H=2.41e-05 | 10.2 steps/s | 97.96 ms/step | ETA: 417.9 min
Step 244030/500000 | t=6.10e+01 | T=7399.1 | a=1.001469 | H=2.41e-05 | 10.2 steps/s | 97.97 ms/step | ETA: 418.0 min
Step 244040/500000 | t=6.10e+01 | T=7399.1 | a=1.001469 | H=2.41e-05 | 10.2 steps/s | 97.98 ms/step | ETA: 418.0 min
Step 244050/500000 | t=6.10e+01 | T=7399.1 | a=1.001469 | H=2.41e-05 | 10.2 steps/s | 97.99 ms/step | ETA: 418.0 min
Step 244060/500000 | t=6.10e+01 | T=7399.1 | a=1.001469 | H=2.41e-05 | 10.2 steps/s | 98.01 ms/step | ETA: 418.1 min
Step 244070/500000 | t=6.10e+01 | T=7399.1 | a=1.001469 | H=2.41e-05 | 10.2 steps/s | 98.02 ms/step | ETA: 418.1 min
Step 244080/500000 | t=6.10e+01 | T=7399.1 | a=1.001469 | H=2.41e-05 | 10.2 steps/s | 98.02 ms/step | ETA: 418.1 min
Step 244090/500000 | t=6.10e+01 | T=7399.1 | a=1.001469 | H=2.41e-05 | 10.2 steps/s | 98.03 ms/step | ETA: 418.1 min
Step 244100/500000 | t=6.10e+01 | T=7399.1 | a=1.001469 | H=2.41e-05 | 10.2 steps/s | 98.04 ms/step | ETA: 418.1 min
Step 244110/500000 | t=6.10e+01 | T=7399.1 | a=1.001469 | H=2.41e-05 | 10.2 steps/s | 98.05 ms/step | ETA: 418.2 min
Step 244120/500000 | t=6.10e+01 | T=7399.1 | a=1.001469 | H=2.41e-05 | 10.2 steps/s | 98.06 ms/step | ETA: 418.2 min
Step 244130/500000 | t=6.10e+01 | T=7399.1 | a=1.001469 | H=2.41e-05 | 10.2 steps/s | 98.06 ms/step | ETA: 418.2 min
Step 244140/500000 | t=6.10e+01 | T=7399.1 | a=1.001469 | H=2.41e-05 | 10.2 steps/s | 98.07 ms/step | ETA: 418.2 min
Step 244150/500000 | t=6.10e+01 | T=7399.1 | a=1.001469 | H=2.41e-05 | 10.2 steps/s | 98.08 ms/step | ETA: 418.2 min
Step 244160/500000 | t=6.10e+01 | T=7399.1 | a=1.001469 | H=2.41e-05 | 10.2 steps/s | 98.10 ms/step | ETA: 418.3 min
Step 244170/500000 | t=6.10e+01 | T=7399.1 | a=1.001470 | H=2.41e-05 | 10.2 steps/s | 98.11 ms/step | ETA: 418.3 min
Step 244180/500000 | t=6.10e+01 | T=7399.1 | a=1.001470 | H=2.41e-05 | 10.2 steps/s | 98.11 ms/step | ETA: 418.3 min
Step 244190/500000 | t=6.10e+01 | T=7399.1 | a=1.001470 | H=2.41e-05 | 10.2 steps/s | 98.12 ms/step | ETA: 418.3 min
Step 244200/500000 | t=6.10e+01 | T=7399.1 | a=1.001470 | H=2.41e-05 | 10.2 steps/s | 98.13 ms/step | ETA: 418.4 min
Step 244210/500000 | t=6.11e+01 | T=7399.1 | a=1.001470 | H=2.41e-05 | 10.2 steps/s | 98.14 ms/step | ETA: 418.4 min
Step 244220/500000 | t=6.11e+01 | T=7399.1 | a=1.001470 | H=2.41e-05 | 10.2 steps/s | 98.15 ms/step | ETA: 418.4 min
Step 244230/500000 | t=6.11e+01 | T=7399.1 | a=1.001470 | H=2.41e-05 | 10.2 steps/s | 98.16 ms/step | ETA: 418.4 min
Step 244240/500000 | t=6.11e+01 | T=7399.1 | a=1.001470 | H=2.41e-05 | 10.2 steps/s | 98.16 ms/step | ETA: 418.4 min
Step 244250/500000 | t=6.11e+01 | T=7399.1 | a=1.001470 | H=2.41e-05 | 10.2 steps/s | 98.17 ms/step | ETA: 418.5 min
Step 244260/500000 | t=6.11e+01 | T=7399.1 | a=1.001470 | H=2.41e-05 | 10.2 steps/s | 98.19 ms/step | ETA: 418.5 min
Step 244270/500000 | t=6.11e+01 | T=7399.1 | a=1.001470 | H=2.41e-05 | 10.2 steps/s | 98.20 ms/step | ETA: 418.5 min
Step 244280/500000 | t=6.11e+01 | T=7399.1 | a=1.001470 | H=2.41e-05 | 10.2 steps/s | 98.21 ms/step | ETA: 418.6 min
Step 244290/500000 | t=6.11e+01 | T=7399.1 | a=1.001470 | H=2.41e-05 | 10.2 steps/s | 98.21 ms/step | ETA: 418.6 min
Step 244300/500000 | t=6.11e+01 | T=7399.1 | a=1.001470 | H=2.41e-05 | 10.2 steps/s | 98.22 ms/step | ETA: 418.6 min
Step 244310/500000 | t=6.11e+01 | T=7399.1 | a=1.001470 | H=2.41e-05 | 10.2 steps/s | 98.23 ms/step | ETA: 418.6 min
Step 244320/500000 | t=6.11e+01 | T=7399.1 | a=1.001470 | H=2.41e-05 | 10.2 steps/s | 98.24 ms/step | ETA: 418.6 min
Step 244330/500000 | t=6.11e+01 | T=7399.1 | a=1.001471 | H=2.41e-05 | 10.2 steps/s | 98.25 ms/step | ETA: 418.6 min
Step 244340/500000 | t=6.11e+01 | T=7399.1 | a=1.001471 | H=2.41e-05 | 10.2 steps/s | 98.25 ms/step | ETA: 418.7 min
Step 244350/500000 | t=6.11e+01 | T=7399.1 | a=1.001471 | H=2.41e-05 | 10.2 steps/s | 98.26 ms/step | ETA: 418.7 min
Step 244360/500000 | t=6.11e+01 | T=7399.1 | a=1.001471 | H=2.41e-05 | 10.2 steps/s | 98.28 ms/step | ETA: 418.7 min
Step 244370/500000 | t=6.11e+01 | T=7399.1 | a=1.001471 | H=2.41e-05 | 10.2 steps/s | 98.29 ms/step | ETA: 418.7 min
Step 244380/500000 | t=6.11e+01 | T=7399.1 | a=1.001471 | H=2.41e-05 | 10.2 steps/s | 98.29 ms/step | ETA: 418.8 min
Step 244390/500000 | t=6.11e+01 | T=7399.1 | a=1.001471 | H=2.41e-05 | 10.2 steps/s | 98.30 ms/step | ETA: 418.8 min
Step 244400/500000 | t=6.11e+01 | T=7399.1 | a=1.001471 | H=2.41e-05 | 10.2 steps/s | 98.31 ms/step | ETA: 418.8 min
Step 244410/500000 | t=6.11e+01 | T=7399.1 | a=1.001471 | H=2.41e-05 | 10.2 steps/s | 98.32 ms/step | ETA: 418.8 min
Step 244420/500000 | t=6.11e+01 | T=7399.1 | a=1.001471 | H=2.41e-05 | 10.2 steps/s | 98.33 ms/step | ETA: 418.8 min
Step 244430/500000 | t=6.11e+01 | T=7399.1 | a=1.001471 | H=2.41e-05 | 10.2 steps/s | 98.33 ms/step | ETA: 418.9 min
Step 244440/500000 | t=6.11e+01 | T=7399.1 | a=1.001471 | H=2.41e-05 | 10.2 steps/s | 98.34 ms/step | ETA: 418.9 min
Step 244450/500000 | t=6.11e+01 | T=7399.1 | a=1.001471 | H=2.41e-05 | 10.2 steps/s | 98.35 ms/step | ETA: 418.9 min
Step 244460/500000 | t=6.11e+01 | T=7399.1 | a=1.001471 | H=2.41e-05 | 10.2 steps/s | 98.37 ms/step | ETA: 418.9 min
Step 244470/500000 | t=6.11e+01 | T=7399.1 | a=1.001471 | H=2.41e-05 | 10.2 steps/s | 98.37 ms/step | ETA: 419.0 min
Step 244480/500000 | t=6.11e+01 | T=7399.1 | a=1.001471 | H=2.41e-05 | 10.2 steps/s | 98.38 ms/step | ETA: 419.0 min
Step 244490/500000 | t=6.11e+01 | T=7399.1 | a=1.001471 | H=2.41e-05 | 10.2 steps/s | 98.39 ms/step | ETA: 419.0 min
Step 244500/500000 | t=6.11e+01 | T=7399.1 | a=1.001472 | H=2.41e-05 | 10.2 steps/s | 98.40 ms/step | ETA: 419.0 min
Step 244510/500000 | t=6.11e+01 | T=7399.1 | a=1.001472 | H=2.41e-05 | 10.2 steps/s | 98.41 ms/step | ETA: 419.0 min
Step 244520/500000 | t=6.11e+01 | T=7399.1 | a=1.001472 | H=2.41e-05 | 10.2 steps/s | 98.41 ms/step | ETA: 419.0 min
Step 244530/500000 | t=6.11e+01 | T=7399.1 | a=1.001472 | H=2.41e-05 | 10.2 steps/s | 98.42 ms/step | ETA: 419.1 min
Step 244540/500000 | t=6.11e+01 | T=7399.1 | a=1.001472 | H=2.41e-05 | 10.2 steps/s | 98.43 ms/step | ETA: 419.1 min
