======================================================================
LATTICE SIMULATION LOG
Started: 2026-02-26 20:18:16
Log file: logs/simulation_20260226_201816.log
======================================================================

Numba Configuration:
  Version: 0.63.1
  Threading layer: default
  Configured threads: 11
  Active threads: 11
----------------------------------------------------------------------

Time step: dt_phys = 2.50e-04, dt (rescaled) = 2.5000e-01
  CFL limit: dt_CFL = 0.5774 (rescaled)
  dt/dt_CFL = 4.3301e-01 (SAFE)

Hubble expansion: ENABLED (comoving lattice)
  g_* = 106.75, M_Pl = 2.40e+18 GeV, ΔV = 1.00e+28 GeV^4
  H² = (T⁴/χ_g² + ΔV) / (3 M_Pl²)
  H(T0=7410.0) = 2.4056e-05 GeV
  3H = 7.2169e-05 GeV
  η_phys = 3000 GeV  →  3H/η = 2.41e-08
  T(t) = T0 / a(t)  (entropy conservation)
  Initial a = 1.0
Field precision: float32
Tree-level VEV: ±1.0000e+11
Couplings: boson=1.09, fermion=1.09

Finding thermal VEV at T = 7410.0...
  V'(0) = 1.8860e-06
  V'(VEV) = 7.3221e-31
  Thermal VEV found: 1.0000e+11
  Ratio thermal/tree: 1.0000

Finding escape point...
  V'(1e-10) = 1.8860e-06
  V'(1e0)   = 1.8860e+04
  V'(1e5)   = -9.9981e+10
  V'(1e8)   = -1.0000e+14
  V'(1e10)  = -9.9000e+15
  Barrier found between 2.2355e+03 and 2.3518e+03
  Barrier top at: 2.3270e+03
  Escape point: 2.5597e+03
  V'(escape) = -1.0575e+07 (should be < 0)

Using TREE-LEVEL VEV for seeding: 1.0000e+11
The bubble is seeded at the true vacuum (no rolling needed).
Bubble seeding: DISABLED (thermal nucleation only)
Field states will be saved to: data/set6/256x256x256_T0_7410_dx_0.001_dtphys_0.00025_interval_4000_3D_hubble_eta_3000_gb_1.09_gf_1.09_rk2_fused_table/field_states
Figures will be saved to: data/set6/256x256x256_T0_7410_dx_0.001_dtphys_0.00025_interval_4000_3D_hubble_eta_3000_gb_1.09_gf_1.09_rk2_fused_table/figs/latticeSnapshot

============================================================
Starting time evolution...
Grid: 256×256×256, Steps: 500000, dt: 2.50e-01
Integrator: rk2_fused_table
Using Vprime lookup table: True (size=16384)
Using in-kernel RNG: True
Field precision: float32
Spline resolution N_Y: 256
Bubble seeding: DISABLED
Thermal noise: ENABLED (FDT noise_scale(T0) = 3.3339e+03)
Overdamped mode: DISABLED (η = 3000)
Hubble expansion: ENABLED
  H(T0) = 2.4056e-05 GeV, 3H/η = 2.41e-08
  g_* = 106.75, M_Pl = 2.40e+18 GeV
============================================================

Warming up JIT compilation...
JIT warmup complete.
Starting main loop...

Dense snapshots: enabled (threshold=40000.0, interval=100)
Step 0/500000 | t=0.00e+00 | T=7410.0 | a=1.000000 | H=2.41e-05 | 4.3 steps/s | 233.39 ms/step | ETA: 1944.9 min
Step 169600/500000 | t=4.24e+01 | T=7402.4 | a=1.001021 | H=2.41e-05 | 13.0 steps/s | 76.91 ms/step | ETA: 423.5 min
Step 169700/500000 | t=4.24e+01 | T=7402.4 | a=1.001021 | H=2.41e-05 | 13.0 steps/s | 76.92 ms/step | ETA: 423.4 min
Step 169800/500000 | t=4.25e+01 | T=7402.4 | a=1.001022 | H=2.41e-05 | 13.0 steps/s | 76.92 ms/step | ETA: 423.3 min
Step 169900/500000 | t=4.25e+01 | T=7402.4 | a=1.001022 | H=2.41e-05 | 13.0 steps/s | 76.93 ms/step | ETA: 423.3 min
Step 170000/500000 | t=4.25e+01 | T=7402.4 | a=1.001023 | H=2.41e-05 | 13.0 steps/s | 76.93 ms/step | ETA: 423.1 min
Step 170100/500000 | t=4.25e+01 | T=7402.4 | a=1.001024 | H=2.41e-05 | 13.0 steps/s | 76.94 ms/step | ETA: 423.0 min
Step 170200/500000 | t=4.25e+01 | T=7402.4 | a=1.001024 | H=2.41e-05 | 13.0 steps/s | 76.94 ms/step | ETA: 422.9 min
Step 170300/500000 | t=4.26e+01 | T=7402.4 | a=1.001025 | H=2.41e-05 | 13.0 steps/s | 76.94 ms/step | ETA: 422.8 min
Step 170400/500000 | t=4.26e+01 | T=7402.4 | a=1.001025 | H=2.41e-05 | 13.0 steps/s | 76.94 ms/step | ETA: 422.7 min
Step 170500/500000 | t=4.26e+01 | T=7402.4 | a=1.001026 | H=2.41e-05 | 13.0 steps/s | 76.94 ms/step | ETA: 422.6 min
Step 170600/500000 | t=4.26e+01 | T=7402.4 | a=1.001027 | H=2.41e-05 | 13.0 steps/s | 76.95 ms/step | ETA: 422.4 min
Step 170700/500000 | t=4.27e+01 | T=7402.4 | a=1.001027 | H=2.41e-05 | 13.0 steps/s | 76.95 ms/step | ETA: 422.3 min
Step 170800/500000 | t=4.27e+01 | T=7402.4 | a=1.001028 | H=2.41e-05 | 13.0 steps/s | 76.95 ms/step | ETA: 422.2 min
Step 170900/500000 | t=4.27e+01 | T=7402.4 | a=1.001028 | H=2.41e-05 | 13.0 steps/s | 76.97 ms/step | ETA: 422.2 min
Step 171000/500000 | t=4.28e+01 | T=7402.4 | a=1.001029 | H=2.41e-05 | 13.0 steps/s | 76.97 ms/step | ETA: 422.0 min
Step 171100/500000 | t=4.28e+01 | T=7402.4 | a=1.001030 | H=2.41e-05 | 13.0 steps/s | 76.97 ms/step | ETA: 421.9 min
Step 171200/500000 | t=4.28e+01 | T=7402.4 | a=1.001030 | H=2.41e-05 | 13.0 steps/s | 76.98 ms/step | ETA: 421.8 min
Step 171300/500000 | t=4.28e+01 | T=7402.4 | a=1.001031 | H=2.41e-05 | 13.0 steps/s | 76.98 ms/step | ETA: 421.7 min
Step 171400/500000 | t=4.29e+01 | T=7402.4 | a=1.001031 | H=2.41e-05 | 13.0 steps/s | 76.98 ms/step | ETA: 421.6 min
Step 171500/500000 | t=4.29e+01 | T=7402.4 | a=1.001032 | H=2.41e-05 | 13.0 steps/s | 76.98 ms/step | ETA: 421.5 min
Step 171600/500000 | t=4.29e+01 | T=7402.4 | a=1.001033 | H=2.41e-05 | 13.0 steps/s | 76.98 ms/step | ETA: 421.4 min
Step 171700/500000 | t=4.29e+01 | T=7402.4 | a=1.001033 | H=2.41e-05 | 13.0 steps/s | 76.99 ms/step | ETA: 421.2 min
Step 171800/500000 | t=4.30e+01 | T=7402.3 | a=1.001034 | H=2.41e-05 | 13.0 steps/s | 76.99 ms/step | ETA: 421.1 min
Step 171900/500000 | t=4.30e+01 | T=7402.3 | a=1.001034 | H=2.41e-05 | 13.0 steps/s | 77.00 ms/step | ETA: 421.1 min
Step 172000/500000 | t=4.30e+01 | T=7402.3 | a=1.001035 | H=2.41e-05 | 13.0 steps/s | 77.00 ms/step | ETA: 421.0 min
Step 172100/500000 | t=4.30e+01 | T=7402.3 | a=1.001036 | H=2.41e-05 | 13.0 steps/s | 77.01 ms/step | ETA: 420.8 min
Step 172200/500000 | t=4.30e+01 | T=7402.3 | a=1.001036 | H=2.41e-05 | 13.0 steps/s | 77.01 ms/step | ETA: 420.7 min
Step 172300/500000 | t=4.31e+01 | T=7402.3 | a=1.001037 | H=2.41e-05 | 13.0 steps/s | 77.01 ms/step | ETA: 420.6 min
Step 172400/500000 | t=4.31e+01 | T=7402.3 | a=1.001037 | H=2.41e-05 | 13.0 steps/s | 77.01 ms/step | ETA: 420.5 min
Step 172500/500000 | t=4.31e+01 | T=7402.3 | a=1.001038 | H=2.41e-05 | 13.0 steps/s | 77.01 ms/step | ETA: 420.4 min
Step 172600/500000 | t=4.31e+01 | T=7402.3 | a=1.001039 | H=2.41e-05 | 13.0 steps/s | 77.02 ms/step | ETA: 420.3 min
Step 172700/500000 | t=4.32e+01 | T=7402.3 | a=1.001039 | H=2.41e-05 | 13.0 steps/s | 77.02 ms/step | ETA: 420.1 min
Step 172800/500000 | t=4.32e+01 | T=7402.3 | a=1.001040 | H=2.41e-05 | 13.0 steps/s | 77.02 ms/step | ETA: 420.0 min
Step 172900/500000 | t=4.32e+01 | T=7402.3 | a=1.001040 | H=2.41e-05 | 13.0 steps/s | 77.04 ms/step | ETA: 420.0 min
Step 173000/500000 | t=4.32e+01 | T=7402.3 | a=1.001041 | H=2.41e-05 | 13.0 steps/s | 77.04 ms/step | ETA: 419.9 min
Step 173100/500000 | t=4.33e+01 | T=7402.3 | a=1.001042 | H=2.41e-05 | 13.0 steps/s | 77.04 ms/step | ETA: 419.8 min
Step 173200/500000 | t=4.33e+01 | T=7402.3 | a=1.001042 | H=2.41e-05 | 13.0 steps/s | 77.05 ms/step | ETA: 419.6 min
Step 173300/500000 | t=4.33e+01 | T=7402.3 | a=1.001043 | H=2.41e-05 | 13.0 steps/s | 77.05 ms/step | ETA: 419.5 min
Step 173400/500000 | t=4.34e+01 | T=7402.3 | a=1.001043 | H=2.41e-05 | 13.0 steps/s | 77.05 ms/step | ETA: 419.4 min
Step 173500/500000 | t=4.34e+01 | T=7402.3 | a=1.001044 | H=2.41e-05 | 13.0 steps/s | 77.05 ms/step | ETA: 419.3 min
Step 173600/500000 | t=4.34e+01 | T=7402.3 | a=1.001045 | H=2.41e-05 | 13.0 steps/s | 77.05 ms/step | ETA: 419.2 min
Step 173700/500000 | t=4.34e+01 | T=7402.3 | a=1.001045 | H=2.41e-05 | 13.0 steps/s | 77.06 ms/step | ETA: 419.1 min
Step 173800/500000 | t=4.35e+01 | T=7402.3 | a=1.001046 | H=2.41e-05 | 13.0 steps/s | 77.06 ms/step | ETA: 418.9 min
Step 173900/500000 | t=4.35e+01 | T=7402.3 | a=1.001046 | H=2.41e-05 | 13.0 steps/s | 77.07 ms/step | ETA: 418.9 min
Step 174000/500000 | t=4.35e+01 | T=7402.2 | a=1.001047 | H=2.41e-05 | 13.0 steps/s | 77.07 ms/step | ETA: 418.8 min
Step 174100/500000 | t=4.35e+01 | T=7402.2 | a=1.001048 | H=2.41e-05 | 13.0 steps/s | 77.08 ms/step | ETA: 418.6 min
Step 174200/500000 | t=4.35e+01 | T=7402.2 | a=1.001048 | H=2.41e-05 | 13.0 steps/s | 77.08 ms/step | ETA: 418.5 min
Step 174300/500000 | t=4.36e+01 | T=7402.2 | a=1.001049 | H=2.41e-05 | 13.0 steps/s | 77.08 ms/step | ETA: 418.4 min
Step 174400/500000 | t=4.36e+01 | T=7402.2 | a=1.001049 | H=2.41e-05 | 13.0 steps/s | 77.08 ms/step | ETA: 418.3 min
Step 174500/500000 | t=4.36e+01 | T=7402.2 | a=1.001050 | H=2.41e-05 | 13.0 steps/s | 77.09 ms/step | ETA: 418.2 min
Step 174600/500000 | t=4.36e+01 | T=7402.2 | a=1.001051 | H=2.41e-05 | 13.0 steps/s | 77.09 ms/step | ETA: 418.1 min
Step 174700/500000 | t=4.37e+01 | T=7402.2 | a=1.001051 | H=2.41e-05 | 13.0 steps/s | 77.09 ms/step | ETA: 418.0 min
Step 174800/500000 | t=4.37e+01 | T=7402.2 | a=1.001052 | H=2.41e-05 | 13.0 steps/s | 77.09 ms/step | ETA: 417.9 min
Step 174900/500000 | t=4.37e+01 | T=7402.2 | a=1.001052 | H=2.41e-05 | 13.0 steps/s | 77.11 ms/step | ETA: 417.8 min
Step 175000/500000 | t=4.38e+01 | T=7402.2 | a=1.001053 | H=2.41e-05 | 13.0 steps/s | 77.11 ms/step | ETA: 417.7 min
Step 175100/500000 | t=4.38e+01 | T=7402.2 | a=1.001054 | H=2.41e-05 | 13.0 steps/s | 77.11 ms/step | ETA: 417.6 min
Step 175200/500000 | t=4.38e+01 | T=7402.2 | a=1.001054 | H=2.41e-05 | 13.0 steps/s | 77.11 ms/step | ETA: 417.4 min
Step 175300/500000 | t=4.38e+01 | T=7402.2 | a=1.001055 | H=2.41e-05 | 13.0 steps/s | 77.12 ms/step | ETA: 417.3 min
Step 175400/500000 | t=4.39e+01 | T=7402.2 | a=1.001055 | H=2.41e-05 | 13.0 steps/s | 77.12 ms/step | ETA: 417.2 min
Step 175500/500000 | t=4.39e+01 | T=7402.2 | a=1.001056 | H=2.41e-05 | 13.0 steps/s | 77.12 ms/step | ETA: 417.1 min
Step 175600/500000 | t=4.39e+01 | T=7402.2 | a=1.001057 | H=2.41e-05 | 13.0 steps/s | 77.12 ms/step | ETA: 417.0 min
Step 175700/500000 | t=4.39e+01 | T=7402.2 | a=1.001057 | H=2.41e-05 | 13.0 steps/s | 77.12 ms/step | ETA: 416.8 min
Step 175800/500000 | t=4.40e+01 | T=7402.2 | a=1.001058 | H=2.41e-05 | 13.0 steps/s | 77.13 ms/step | ETA: 416.7 min
Step 175900/500000 | t=4.40e+01 | T=7402.2 | a=1.001058 | H=2.41e-05 | 13.0 steps/s | 77.14 ms/step | ETA: 416.7 min
Step 176000/500000 | t=4.40e+01 | T=7402.2 | a=1.001059 | H=2.41e-05 | 13.0 steps/s | 77.14 ms/step | ETA: 416.6 min
Step 176100/500000 | t=4.40e+01 | T=7402.2 | a=1.001060 | H=2.41e-05 | 13.0 steps/s | 77.14 ms/step | ETA: 416.4 min
Step 176200/500000 | t=4.40e+01 | T=7402.2 | a=1.001060 | H=2.41e-05 | 13.0 steps/s | 77.15 ms/step | ETA: 416.3 min
Step 176300/500000 | t=4.41e+01 | T=7402.1 | a=1.001061 | H=2.41e-05 | 13.0 steps/s | 77.15 ms/step | ETA: 416.2 min
Step 176400/500000 | t=4.41e+01 | T=7402.1 | a=1.001061 | H=2.41e-05 | 13.0 steps/s | 77.15 ms/step | ETA: 416.1 min
Step 176500/500000 | t=4.41e+01 | T=7402.1 | a=1.001062 | H=2.41e-05 | 13.0 steps/s | 77.15 ms/step | ETA: 416.0 min
Step 176600/500000 | t=4.41e+01 | T=7402.1 | a=1.001063 | H=2.41e-05 | 13.0 steps/s | 77.15 ms/step | ETA: 415.9 min
Step 176700/500000 | t=4.42e+01 | T=7402.1 | a=1.001063 | H=2.41e-05 | 13.0 steps/s | 77.15 ms/step | ETA: 415.7 min
Step 176800/500000 | t=4.42e+01 | T=7402.1 | a=1.001064 | H=2.41e-05 | 13.0 steps/s | 77.16 ms/step | ETA: 415.6 min
Step 176900/500000 | t=4.42e+01 | T=7402.1 | a=1.001064 | H=2.41e-05 | 13.0 steps/s | 77.17 ms/step | ETA: 415.6 min
Step 177000/500000 | t=4.42e+01 | T=7402.1 | a=1.001065 | H=2.41e-05 | 13.0 steps/s | 77.17 ms/step | ETA: 415.4 min
Step 177100/500000 | t=4.43e+01 | T=7402.1 | a=1.001066 | H=2.41e-05 | 13.0 steps/s | 77.18 ms/step | ETA: 415.3 min
Step 177200/500000 | t=4.43e+01 | T=7402.1 | a=1.001066 | H=2.41e-05 | 13.0 steps/s | 77.18 ms/step | ETA: 415.2 min
Step 177300/500000 | t=4.43e+01 | T=7402.1 | a=1.001067 | H=2.41e-05 | 13.0 steps/s | 77.18 ms/step | ETA: 415.1 min
Step 177400/500000 | t=4.44e+01 | T=7402.1 | a=1.001067 | H=2.41e-05 | 13.0 steps/s | 77.18 ms/step | ETA: 415.0 min
Step 177500/500000 | t=4.44e+01 | T=7402.1 | a=1.001068 | H=2.41e-05 | 13.0 steps/s | 77.18 ms/step | ETA: 414.9 min
Step 177600/500000 | t=4.44e+01 | T=7402.1 | a=1.001069 | H=2.41e-05 | 13.0 steps/s | 77.18 ms/step | ETA: 414.7 min
Step 177700/500000 | t=4.44e+01 | T=7402.1 | a=1.001069 | H=2.41e-05 | 13.0 steps/s | 77.19 ms/step | ETA: 414.6 min
Step 177800/500000 | t=4.45e+01 | T=7402.1 | a=1.001070 | H=2.41e-05 | 13.0 steps/s | 77.19 ms/step | ETA: 414.5 min
Step 177900/500000 | t=4.45e+01 | T=7402.1 | a=1.001070 | H=2.41e-05 | 13.0 steps/s | 77.20 ms/step | ETA: 414.4 min
Step 178000/500000 | t=4.45e+01 | T=7402.1 | a=1.001071 | H=2.41e-05 | 13.0 steps/s | 77.20 ms/step | ETA: 414.3 min
Step 178100/500000 | t=4.45e+01 | T=7402.1 | a=1.001072 | H=2.41e-05 | 13.0 steps/s | 77.21 ms/step | ETA: 414.2 min
Step 178200/500000 | t=4.45e+01 | T=7402.1 | a=1.001072 | H=2.41e-05 | 13.0 steps/s | 77.21 ms/step | ETA: 414.1 min
Step 178300/500000 | t=4.46e+01 | T=7402.1 | a=1.001073 | H=2.41e-05 | 13.0 steps/s | 77.21 ms/step | ETA: 414.0 min
Step 178400/500000 | t=4.46e+01 | T=7402.1 | a=1.001073 | H=2.41e-05 | 13.0 steps/s | 77.21 ms/step | ETA: 413.9 min
Step 178500/500000 | t=4.46e+01 | T=7402.0 | a=1.001074 | H=2.41e-05 | 13.0 steps/s | 77.21 ms/step | ETA: 413.7 min
Step 178600/500000 | t=4.46e+01 | T=7402.0 | a=1.001075 | H=2.41e-05 | 13.0 steps/s | 77.22 ms/step | ETA: 413.6 min
Step 178700/500000 | t=4.47e+01 | T=7402.0 | a=1.001075 | H=2.41e-05 | 13.0 steps/s | 77.22 ms/step | ETA: 413.5 min
Step 178800/500000 | t=4.47e+01 | T=7402.0 | a=1.001076 | H=2.41e-05 | 13.0 steps/s | 77.22 ms/step | ETA: 413.4 min
Step 178900/500000 | t=4.47e+01 | T=7402.0 | a=1.001077 | H=2.41e-05 | 12.9 steps/s | 77.23 ms/step | ETA: 413.3 min
Step 179000/500000 | t=4.48e+01 | T=7402.0 | a=1.001077 | H=2.41e-05 | 12.9 steps/s | 77.23 ms/step | ETA: 413.2 min
Step 179100/500000 | t=4.48e+01 | T=7402.0 | a=1.001078 | H=2.41e-05 | 12.9 steps/s | 77.23 ms/step | ETA: 413.1 min
Step 179200/500000 | t=4.48e+01 | T=7402.0 | a=1.001078 | H=2.41e-05 | 12.9 steps/s | 77.24 ms/step | ETA: 413.0 min
Step 179300/500000 | t=4.48e+01 | T=7402.0 | a=1.001079 | H=2.41e-05 | 12.9 steps/s | 77.24 ms/step | ETA: 412.8 min
Step 179400/500000 | t=4.49e+01 | T=7402.0 | a=1.001080 | H=2.41e-05 | 12.9 steps/s | 77.24 ms/step | ETA: 412.7 min
Step 179500/500000 | t=4.49e+01 | T=7402.0 | a=1.001080 | H=2.41e-05 | 12.9 steps/s | 77.24 ms/step | ETA: 412.6 min
Step 179600/500000 | t=4.49e+01 | T=7402.0 | a=1.001081 | H=2.41e-05 | 12.9 steps/s | 77.24 ms/step | ETA: 412.5 min
Step 179700/500000 | t=4.49e+01 | T=7402.0 | a=1.001081 | H=2.41e-05 | 12.9 steps/s | 77.24 ms/step | ETA: 412.4 min
Step 179800/500000 | t=4.50e+01 | T=7402.0 | a=1.001082 | H=2.41e-05 | 12.9 steps/s | 77.25 ms/step | ETA: 412.2 min
Step 179900/500000 | t=4.50e+01 | T=7402.0 | a=1.001083 | H=2.41e-05 | 12.9 steps/s | 77.26 ms/step | ETA: 412.2 min
Step 180000/500000 | t=4.50e+01 | T=7402.0 | a=1.001083 | H=2.41e-05 | 12.9 steps/s | 77.26 ms/step | ETA: 412.1 min
Step 180100/500000 | t=4.50e+01 | T=7402.0 | a=1.001084 | H=2.41e-05 | 12.9 steps/s | 77.26 ms/step | ETA: 411.9 min
Step 180200/500000 | t=4.50e+01 | T=7402.0 | a=1.001084 | H=2.41e-05 | 12.9 steps/s | 77.27 ms/step | ETA: 411.8 min
Step 180300/500000 | t=4.51e+01 | T=7402.0 | a=1.001085 | H=2.41e-05 | 12.9 steps/s | 77.27 ms/step | ETA: 411.7 min
Step 180400/500000 | t=4.51e+01 | T=7402.0 | a=1.001086 | H=2.41e-05 | 12.9 steps/s | 77.27 ms/step | ETA: 411.6 min
Step 180500/500000 | t=4.51e+01 | T=7402.0 | a=1.001086 | H=2.41e-05 | 12.9 steps/s | 77.27 ms/step | ETA: 411.5 min
Step 180600/500000 | t=4.51e+01 | T=7402.0 | a=1.001087 | H=2.41e-05 | 12.9 steps/s | 77.27 ms/step | ETA: 411.3 min
Step 180700/500000 | t=4.52e+01 | T=7402.0 | a=1.001087 | H=2.41e-05 | 12.9 steps/s | 77.27 ms/step | ETA: 411.2 min
Step 180800/500000 | t=4.52e+01 | T=7401.9 | a=1.001088 | H=2.41e-05 | 12.9 steps/s | 77.28 ms/step | ETA: 411.1 min
Step 180900/500000 | t=4.52e+01 | T=7401.9 | a=1.001089 | H=2.41e-05 | 12.9 steps/s | 77.29 ms/step | ETA: 411.1 min
Step 181000/500000 | t=4.52e+01 | T=7401.9 | a=1.001089 | H=2.41e-05 | 12.9 steps/s | 77.29 ms/step | ETA: 410.9 min
Step 181100/500000 | t=4.53e+01 | T=7401.9 | a=1.001090 | H=2.41e-05 | 12.9 steps/s | 77.29 ms/step | ETA: 410.8 min
Step 181200/500000 | t=4.53e+01 | T=7401.9 | a=1.001090 | H=2.41e-05 | 12.9 steps/s | 77.30 ms/step | ETA: 410.7 min
Step 181300/500000 | t=4.53e+01 | T=7401.9 | a=1.001091 | H=2.41e-05 | 12.9 steps/s | 77.30 ms/step | ETA: 410.6 min
Step 181400/500000 | t=4.54e+01 | T=7401.9 | a=1.001092 | H=2.41e-05 | 12.9 steps/s | 77.30 ms/step | ETA: 410.5 min
Step 181500/500000 | t=4.54e+01 | T=7401.9 | a=1.001092 | H=2.41e-05 | 12.9 steps/s | 77.31 ms/step | ETA: 410.4 min
Step 181600/500000 | t=4.54e+01 | T=7401.9 | a=1.001093 | H=2.41e-05 | 12.9 steps/s | 77.31 ms/step | ETA: 410.3 min
Step 181700/500000 | t=4.54e+01 | T=7401.9 | a=1.001093 | H=2.41e-05 | 12.9 steps/s | 77.31 ms/step | ETA: 410.1 min
Step 181800/500000 | t=4.55e+01 | T=7401.9 | a=1.001094 | H=2.41e-05 | 12.9 steps/s | 77.31 ms/step | ETA: 410.0 min
Step 181900/500000 | t=4.55e+01 | T=7401.9 | a=1.001095 | H=2.41e-05 | 12.9 steps/s | 77.33 ms/step | ETA: 410.0 min
Step 182000/500000 | t=4.55e+01 | T=7401.9 | a=1.001095 | H=2.41e-05 | 12.9 steps/s | 77.33 ms/step | ETA: 409.8 min
Step 182100/500000 | t=4.55e+01 | T=7401.9 | a=1.001096 | H=2.41e-05 | 12.9 steps/s | 77.33 ms/step | ETA: 409.7 min
Step 182200/500000 | t=4.55e+01 | T=7401.9 | a=1.001096 | H=2.41e-05 | 12.9 steps/s | 77.33 ms/step | ETA: 409.6 min
Step 182300/500000 | t=4.56e+01 | T=7401.9 | a=1.001097 | H=2.41e-05 | 12.9 steps/s | 77.33 ms/step | ETA: 409.5 min
Step 182400/500000 | t=4.56e+01 | T=7401.9 | a=1.001098 | H=2.41e-05 | 12.9 steps/s | 77.33 ms/step | ETA: 409.4 min
Step 182500/500000 | t=4.56e+01 | T=7401.9 | a=1.001098 | H=2.41e-05 | 12.9 steps/s | 77.34 ms/step | ETA: 409.2 min
Step 182600/500000 | t=4.56e+01 | T=7401.9 | a=1.001099 | H=2.41e-05 | 12.9 steps/s | 77.34 ms/step | ETA: 409.1 min
Step 182700/500000 | t=4.57e+01 | T=7401.9 | a=1.001099 | H=2.41e-05 | 12.9 steps/s | 77.34 ms/step | ETA: 409.0 min
Step 182800/500000 | t=4.57e+01 | T=7401.9 | a=1.001100 | H=2.41e-05 | 12.9 steps/s | 77.34 ms/step | ETA: 408.9 min
Step 182900/500000 | t=4.57e+01 | T=7401.9 | a=1.001101 | H=2.41e-05 | 12.9 steps/s | 77.35 ms/step | ETA: 408.8 min
Step 183000/500000 | t=4.58e+01 | T=7401.8 | a=1.001101 | H=2.41e-05 | 12.9 steps/s | 77.36 ms/step | ETA: 408.7 min
Step 183100/500000 | t=4.58e+01 | T=7401.8 | a=1.001102 | H=2.41e-05 | 12.9 steps/s | 77.36 ms/step | ETA: 408.6 min
Step 183200/500000 | t=4.58e+01 | T=7401.8 | a=1.001102 | H=2.41e-05 | 12.9 steps/s | 77.36 ms/step | ETA: 408.5 min
Step 183300/500000 | t=4.58e+01 | T=7401.8 | a=1.001103 | H=2.41e-05 | 12.9 steps/s | 77.36 ms/step | ETA: 408.3 min
Step 183400/500000 | t=4.59e+01 | T=7401.8 | a=1.001104 | H=2.41e-05 | 12.9 steps/s | 77.36 ms/step | ETA: 408.2 min
Step 183500/500000 | t=4.59e+01 | T=7401.8 | a=1.001104 | H=2.41e-05 | 12.9 steps/s | 77.36 ms/step | ETA: 408.1 min
Step 183600/500000 | t=4.59e+01 | T=7401.8 | a=1.001105 | H=2.41e-05 | 12.9 steps/s | 77.37 ms/step | ETA: 408.0 min
Step 183700/500000 | t=4.59e+01 | T=7401.8 | a=1.001105 | H=2.41e-05 | 12.9 steps/s | 77.37 ms/step | ETA: 407.9 min
Step 183800/500000 | t=4.60e+01 | T=7401.8 | a=1.001106 | H=2.41e-05 | 12.9 steps/s | 77.37 ms/step | ETA: 407.7 min
Step 183900/500000 | t=4.60e+01 | T=7401.8 | a=1.001107 | H=2.41e-05 | 12.9 steps/s | 77.38 ms/step | ETA: 407.7 min
Step 184000/500000 | t=4.60e+01 | T=7401.8 | a=1.001107 | H=2.41e-05 | 12.9 steps/s | 77.38 ms/step | ETA: 407.6 min
Step 184100/500000 | t=4.60e+01 | T=7401.8 | a=1.001108 | H=2.41e-05 | 12.9 steps/s | 77.39 ms/step | ETA: 407.4 min
Step 184200/500000 | t=4.60e+01 | T=7401.8 | a=1.001108 | H=2.41e-05 | 12.9 steps/s | 77.39 ms/step | ETA: 407.3 min
Step 184300/500000 | t=4.61e+01 | T=7401.8 | a=1.001109 | H=2.41e-05 | 12.9 steps/s | 77.39 ms/step | ETA: 407.2 min
Step 184400/500000 | t=4.61e+01 | T=7401.8 | a=1.001110 | H=2.41e-05 | 12.9 steps/s | 77.39 ms/step | ETA: 407.1 min
Step 184500/500000 | t=4.61e+01 | T=7401.8 | a=1.001110 | H=2.41e-05 | 12.9 steps/s | 77.39 ms/step | ETA: 407.0 min
Step 184600/500000 | t=4.61e+01 | T=7401.8 | a=1.001111 | H=2.41e-05 | 12.9 steps/s | 77.39 ms/step | ETA: 406.8 min
Step 184700/500000 | t=4.62e+01 | T=7401.8 | a=1.001111 | H=2.41e-05 | 12.9 steps/s | 77.40 ms/step | ETA: 406.7 min
Step 184800/500000 | t=4.62e+01 | T=7401.8 | a=1.001112 | H=2.41e-05 | 12.9 steps/s | 77.40 ms/step | ETA: 406.6 min
Step 184900/500000 | t=4.62e+01 | T=7401.8 | a=1.001113 | H=2.41e-05 | 12.9 steps/s | 77.41 ms/step | ETA: 406.5 min
Step 185000/500000 | t=4.62e+01 | T=7401.8 | a=1.001113 | H=2.41e-05 | 12.9 steps/s | 77.41 ms/step | ETA: 406.4 min
Step 185100/500000 | t=4.63e+01 | T=7401.8 | a=1.001114 | H=2.41e-05 | 12.9 steps/s | 77.42 ms/step | ETA: 406.3 min
Step 185200/500000 | t=4.63e+01 | T=7401.8 | a=1.001114 | H=2.41e-05 | 12.9 steps/s | 77.42 ms/step | ETA: 406.2 min
Step 185300/500000 | t=4.63e+01 | T=7401.7 | a=1.001115 | H=2.41e-05 | 12.9 steps/s | 77.42 ms/step | ETA: 406.1 min
Step 185400/500000 | t=4.64e+01 | T=7401.7 | a=1.001116 | H=2.41e-05 | 12.9 steps/s | 77.42 ms/step | ETA: 405.9 min
Step 185500/500000 | t=4.64e+01 | T=7401.7 | a=1.001116 | H=2.41e-05 | 12.9 steps/s | 77.42 ms/step | ETA: 405.8 min
Step 185600/500000 | t=4.64e+01 | T=7401.7 | a=1.001117 | H=2.41e-05 | 12.9 steps/s | 77.42 ms/step | ETA: 405.7 min
Step 185700/500000 | t=4.64e+01 | T=7401.7 | a=1.001117 | H=2.41e-05 | 12.9 steps/s | 77.43 ms/step | ETA: 405.6 min
Step 185800/500000 | t=4.65e+01 | T=7401.7 | a=1.001118 | H=2.41e-05 | 12.9 steps/s | 77.43 ms/step | ETA: 405.5 min
