======================================================================
LATTICE SIMULATION LOG
Started: 2026-02-26 07:43:53
Log file: logs/simulation_20260226_074353.log
======================================================================

Numba Configuration:
  Version: 0.63.1
  Threading layer: default
  Configured threads: 11
  Active threads: 11
----------------------------------------------------------------------

Time step: dt_phys = 1.00e-04, dt (rescaled) = 1.0000e-01
  CFL limit: dt_CFL = 0.5774 (rescaled)
  dt/dt_CFL = 1.7321e-01 (SAFE)

Hubble expansion: ENABLED (comoving lattice)
  g_* = 106.75, M_Pl = 2.40e+18 GeV, ΔV = 1.00e+28 GeV^4
  H² = (T⁴/χ_g² + ΔV) / (3 M_Pl²)
  H(T0=7370.0) = 2.4056e-05 GeV
  3H = 7.2169e-05 GeV
  η_phys = 7000 GeV  →  3H/η = 1.03e-08
  T(t) = T0 / a(t)  (entropy conservation)
  Initial a = 1.0
Field precision: float32
Tree-level VEV: ±1.0000e+11
Couplings: boson=1.09, fermion=1.09

Finding thermal VEV at T = 7370.0...
  V'(0) = 7.7081e-07
  V'(VEV) = 7.2041e-31
  Thermal VEV found: 1.0000e+11
  Ratio thermal/tree: 1.0000

Finding escape point...
  V'(1e-10) = 7.7081e-07
  V'(1e0)   = 7.7081e+03
  V'(1e5)   = -9.9982e+10
  V'(1e8)   = -1.0000e+14
  V'(1e10)  = -9.9000e+15
  Barrier found between 1.4897e+03 and 1.5672e+03
  Barrier top at: 1.5078e+03
  Escape point: 1.6586e+03
  V'(escape) = -2.7585e+06 (should be < 0)

Using TREE-LEVEL VEV for seeding: 1.0000e+11
The bubble is seeded at the true vacuum (no rolling needed).
Bubble seeding: DISABLED (thermal nucleation only)
Field states will be saved to: data/set6/256x256x256_T0_7370_dx_0.001_dtphys_0.0001_interval_5000_3D_hubble_eta_7000_gb_1.09_gf_1.09_rk2_fused_table/field_states
Figures will be saved to: data/set6/256x256x256_T0_7370_dx_0.001_dtphys_0.0001_interval_5000_3D_hubble_eta_7000_gb_1.09_gf_1.09_rk2_fused_table/figs/latticeSnapshot

============================================================
Starting time evolution...
Grid: 256×256×256, Steps: 10000000000, dt: 1.00e-01
Integrator: rk2_fused_table
Using Vprime lookup table: True (size=16384)
Using in-kernel RNG: True
Field precision: float32
Spline resolution N_Y: 256
Bubble seeding: DISABLED
Thermal noise: ENABLED (FDT noise_scale(T0) = 3.2122e+03)
Overdamped mode: DISABLED (η = 7000)
Hubble expansion: ENABLED
  H(T0) = 2.4056e-05 GeV, 3H/η = 1.03e-08
  g_* = 106.75, M_Pl = 2.40e+18 GeV
============================================================

Warming up JIT compilation...
JIT warmup complete.
Starting main loop...

Dense snapshots: enabled (threshold=10000.0, interval=100)
Step 0/10000000000 | t=0.00e+00 | T=7370.0 | a=1.000000 | H=2.41e-05 | 1.1 steps/s | 912.31 ms/step | ETA: 152051687.2 min
Step 39700/10000000000 | t=3.97e+00 | T=7369.3 | a=1.000096 | H=2.41e-05 | 11.6 steps/s | 86.41 ms/step | ETA: 14401430.6 min
Step 39800/10000000000 | t=3.98e+00 | T=7369.3 | a=1.000096 | H=2.41e-05 | 11.6 steps/s | 86.41 ms/step | ETA: 14401149.9 min
Step 39900/10000000000 | t=3.99e+00 | T=7369.3 | a=1.000096 | H=2.41e-05 | 11.6 steps/s | 86.39 ms/step | ETA: 14398797.8 min
Step 40000/10000000000 | t=4.00e+00 | T=7369.3 | a=1.000096 | H=2.41e-05 | 11.6 steps/s | 86.39 ms/step | ETA: 14397588.0 min
Step 40100/10000000000 | t=4.01e+00 | T=7369.3 | a=1.000096 | H=2.41e-05 | 11.6 steps/s | 86.38 ms/step | ETA: 14396770.5 min
Step 40200/10000000000 | t=4.02e+00 | T=7369.3 | a=1.000097 | H=2.41e-05 | 11.6 steps/s | 86.38 ms/step | ETA: 14397055.2 min
Step 40300/10000000000 | t=4.03e+00 | T=7369.3 | a=1.000097 | H=2.41e-05 | 11.6 steps/s | 86.37 ms/step | ETA: 14395183.4 min
Step 40400/10000000000 | t=4.04e+00 | T=7369.3 | a=1.000097 | H=2.41e-05 | 11.6 steps/s | 86.36 ms/step | ETA: 14392793.2 min
Step 40500/10000000000 | t=4.05e+00 | T=7369.3 | a=1.000097 | H=2.41e-05 | 11.6 steps/s | 86.40 ms/step | ETA: 14400460.4 min
Step 40600/10000000000 | t=4.06e+00 | T=7369.3 | a=1.000098 | H=2.41e-05 | 11.6 steps/s | 86.39 ms/step | ETA: 14397917.8 min
Step 40700/10000000000 | t=4.07e+00 | T=7369.3 | a=1.000098 | H=2.41e-05 | 11.6 steps/s | 86.39 ms/step | ETA: 14397617.9 min
Step 40800/10000000000 | t=4.08e+00 | T=7369.3 | a=1.000098 | H=2.41e-05 | 11.6 steps/s | 86.39 ms/step | ETA: 14397851.0 min
Step 40900/10000000000 | t=4.09e+00 | T=7369.3 | a=1.000098 | H=2.41e-05 | 11.6 steps/s | 86.38 ms/step | ETA: 14395885.1 min
Step 41000/10000000000 | t=4.10e+00 | T=7369.3 | a=1.000099 | H=2.41e-05 | 11.6 steps/s | 86.36 ms/step | ETA: 14393952.6 min
Step 41100/10000000000 | t=4.11e+00 | T=7369.3 | a=1.000099 | H=2.41e-05 | 11.6 steps/s | 86.35 ms/step | ETA: 14391906.6 min
Step 41200/10000000000 | t=4.12e+00 | T=7369.3 | a=1.000099 | H=2.41e-05 | 11.6 steps/s | 86.37 ms/step | ETA: 14394427.8 min
Step 41300/10000000000 | t=4.13e+00 | T=7369.3 | a=1.000099 | H=2.41e-05 | 11.6 steps/s | 86.36 ms/step | ETA: 14393006.5 min
Step 41400/10000000000 | t=4.14e+00 | T=7369.3 | a=1.000100 | H=2.41e-05 | 11.6 steps/s | 86.36 ms/step | ETA: 14393347.8 min
Step 41500/10000000000 | t=4.15e+00 | T=7369.3 | a=1.000100 | H=2.41e-05 | 11.6 steps/s | 86.40 ms/step | ETA: 14400098.3 min
Step 41600/10000000000 | t=4.16e+00 | T=7369.3 | a=1.000100 | H=2.41e-05 | 11.6 steps/s | 86.39 ms/step | ETA: 14397959.9 min
Step 41700/10000000000 | t=4.17e+00 | T=7369.3 | a=1.000100 | H=2.41e-05 | 11.6 steps/s | 86.37 ms/step | ETA: 14395723.8 min
Step 41800/10000000000 | t=4.18e+00 | T=7369.3 | a=1.000101 | H=2.41e-05 | 11.6 steps/s | 86.36 ms/step | ETA: 14393511.2 min
Step 41900/10000000000 | t=4.19e+00 | T=7369.3 | a=1.000101 | H=2.41e-05 | 11.6 steps/s | 86.36 ms/step | ETA: 14392996.0 min
Step 42000/10000000000 | t=4.20e+00 | T=7369.3 | a=1.000101 | H=2.41e-05 | 11.6 steps/s | 86.35 ms/step | ETA: 14391139.6 min
Step 42100/10000000000 | t=4.21e+00 | T=7369.3 | a=1.000101 | H=2.41e-05 | 11.6 steps/s | 86.35 ms/step | ETA: 14391860.9 min
Step 42200/10000000000 | t=4.22e+00 | T=7369.3 | a=1.000102 | H=2.41e-05 | 11.6 steps/s | 86.34 ms/step | ETA: 14389858.7 min
Step 42300/10000000000 | t=4.23e+00 | T=7369.3 | a=1.000102 | H=2.41e-05 | 11.6 steps/s | 86.34 ms/step | ETA: 14390274.2 min
Step 42400/10000000000 | t=4.24e+00 | T=7369.2 | a=1.000102 | H=2.41e-05 | 11.6 steps/s | 86.33 ms/step | ETA: 14388852.2 min
Step 42500/10000000000 | t=4.25e+00 | T=7369.2 | a=1.000102 | H=2.41e-05 | 11.6 steps/s | 86.37 ms/step | ETA: 14395614.7 min
Step 42600/10000000000 | t=4.26e+00 | T=7369.2 | a=1.000102 | H=2.41e-05 | 11.6 steps/s | 86.37 ms/step | ETA: 14395127.3 min
Step 42700/10000000000 | t=4.27e+00 | T=7369.2 | a=1.000103 | H=2.41e-05 | 11.6 steps/s | 86.36 ms/step | ETA: 14393459.5 min
Step 42800/10000000000 | t=4.28e+00 | T=7369.2 | a=1.000103 | H=2.41e-05 | 11.6 steps/s | 86.35 ms/step | ETA: 14391775.7 min
Step 42900/10000000000 | t=4.29e+00 | T=7369.2 | a=1.000103 | H=2.41e-05 | 11.6 steps/s | 86.34 ms/step | ETA: 14390051.8 min
Step 43000/10000000000 | t=4.30e+00 | T=7369.2 | a=1.000103 | H=2.41e-05 | 11.6 steps/s | 86.33 ms/step | ETA: 14388725.7 min
Step 43100/10000000000 | t=4.31e+00 | T=7369.2 | a=1.000104 | H=2.41e-05 | 11.6 steps/s | 86.32 ms/step | ETA: 14387264.9 min
Step 43200/10000000000 | t=4.32e+00 | T=7369.2 | a=1.000104 | H=2.41e-05 | 11.6 steps/s | 86.32 ms/step | ETA: 14386330.8 min
Step 43300/10000000000 | t=4.33e+00 | T=7369.2 | a=1.000104 | H=2.41e-05 | 11.6 steps/s | 86.32 ms/step | ETA: 14386221.1 min
Step 43400/10000000000 | t=4.34e+00 | T=7369.2 | a=1.000104 | H=2.41e-05 | 11.6 steps/s | 86.31 ms/step | ETA: 14384422.3 min
Step 43500/10000000000 | t=4.35e+00 | T=7369.2 | a=1.000105 | H=2.41e-05 | 11.6 steps/s | 86.36 ms/step | ETA: 14393948.6 min
Step 43600/10000000000 | t=4.36e+00 | T=7369.2 | a=1.000105 | H=2.41e-05 | 11.6 steps/s | 86.36 ms/step | ETA: 14393725.1 min
Step 43700/10000000000 | t=4.37e+00 | T=7369.2 | a=1.000105 | H=2.41e-05 | 11.6 steps/s | 86.36 ms/step | ETA: 14392741.9 min
Step 43800/10000000000 | t=4.38e+00 | T=7369.2 | a=1.000105 | H=2.41e-05 | 11.6 steps/s | 86.34 ms/step | ETA: 14390663.2 min
Step 43900/10000000000 | t=4.39e+00 | T=7369.2 | a=1.000106 | H=2.41e-05 | 11.6 steps/s | 86.33 ms/step | ETA: 14388435.1 min
Step 44000/10000000000 | t=4.40e+00 | T=7369.2 | a=1.000106 | H=2.41e-05 | 11.6 steps/s | 86.33 ms/step | ETA: 14388693.3 min
Step 44100/10000000000 | t=4.41e+00 | T=7369.2 | a=1.000106 | H=2.41e-05 | 11.6 steps/s | 86.32 ms/step | ETA: 14387029.1 min
Step 44200/10000000000 | t=4.42e+00 | T=7369.2 | a=1.000106 | H=2.41e-05 | 11.6 steps/s | 86.32 ms/step | ETA: 14386087.5 min
Step 44300/10000000000 | t=4.43e+00 | T=7369.2 | a=1.000107 | H=2.41e-05 | 11.6 steps/s | 86.31 ms/step | ETA: 14384465.1 min
Step 44400/10000000000 | t=4.44e+00 | T=7369.2 | a=1.000107 | H=2.41e-05 | 11.6 steps/s | 86.30 ms/step | ETA: 14383866.4 min
Step 44500/10000000000 | t=4.45e+00 | T=7369.2 | a=1.000107 | H=2.41e-05 | 11.6 steps/s | 86.34 ms/step | ETA: 14390313.9 min
Step 44600/10000000000 | t=4.46e+00 | T=7369.2 | a=1.000107 | H=2.41e-05 | 11.6 steps/s | 86.33 ms/step | ETA: 14388380.5 min
Step 44700/10000000000 | t=4.47e+00 | T=7369.2 | a=1.000108 | H=2.41e-05 | 11.6 steps/s | 86.34 ms/step | ETA: 14389818.7 min
Step 44800/10000000000 | t=4.48e+00 | T=7369.2 | a=1.000108 | H=2.41e-05 | 11.6 steps/s | 86.33 ms/step | ETA: 14388265.7 min
Step 44900/10000000000 | t=4.49e+00 | T=7369.2 | a=1.000108 | H=2.41e-05 | 11.6 steps/s | 86.33 ms/step | ETA: 14389031.6 min
Step 45000/10000000000 | t=4.50e+00 | T=7369.2 | a=1.000108 | H=2.41e-05 | 11.6 steps/s | 86.34 ms/step | ETA: 14389637.1 min
Step 45100/10000000000 | t=4.51e+00 | T=7369.2 | a=1.000109 | H=2.41e-05 | 11.6 steps/s | 86.34 ms/step | ETA: 14389221.2 min
Step 45200/10000000000 | t=4.52e+00 | T=7369.2 | a=1.000109 | H=2.41e-05 | 11.6 steps/s | 86.32 ms/step | ETA: 14387229.3 min
Step 45300/10000000000 | t=4.53e+00 | T=7369.2 | a=1.000109 | H=2.41e-05 | 11.6 steps/s | 86.32 ms/step | ETA: 14385848.1 min
Step 45400/10000000000 | t=4.54e+00 | T=7369.2 | a=1.000109 | H=2.41e-05 | 11.6 steps/s | 86.31 ms/step | ETA: 14384424.0 min
Step 45500/10000000000 | t=4.55e+00 | T=7369.2 | a=1.000109 | H=2.41e-05 | 11.6 steps/s | 86.36 ms/step | ETA: 14393136.9 min
Step 45600/10000000000 | t=4.56e+00 | T=7369.2 | a=1.000110 | H=2.41e-05 | 11.6 steps/s | 86.35 ms/step | ETA: 14391852.4 min
Step 45700/10000000000 | t=4.57e+00 | T=7369.2 | a=1.000110 | H=2.41e-05 | 11.6 steps/s | 86.35 ms/step | ETA: 14390819.6 min
Step 45800/10000000000 | t=4.58e+00 | T=7369.2 | a=1.000110 | H=2.41e-05 | 11.6 steps/s | 86.33 ms/step | ETA: 14388929.4 min
Step 45900/10000000000 | t=4.59e+00 | T=7369.2 | a=1.000110 | H=2.41e-05 | 11.6 steps/s | 86.33 ms/step | ETA: 14387928.9 min
Step 46000/10000000000 | t=4.60e+00 | T=7369.2 | a=1.000111 | H=2.41e-05 | 11.6 steps/s | 86.32 ms/step | ETA: 14387246.3 min
Step 46100/10000000000 | t=4.61e+00 | T=7369.2 | a=1.000111 | H=2.41e-05 | 11.6 steps/s | 86.31 ms/step | ETA: 14385642.4 min
Step 46200/10000000000 | t=4.62e+00 | T=7369.2 | a=1.000111 | H=2.41e-05 | 11.6 steps/s | 86.30 ms/step | ETA: 14383948.0 min
Step 46300/10000000000 | t=4.63e+00 | T=7369.2 | a=1.000111 | H=2.41e-05 | 11.6 steps/s | 86.29 ms/step | ETA: 14382212.5 min
Step 46400/10000000000 | t=4.64e+00 | T=7369.2 | a=1.000112 | H=2.41e-05 | 11.6 steps/s | 86.28 ms/step | ETA: 14380713.2 min
Step 46500/10000000000 | t=4.65e+00 | T=7369.2 | a=1.000112 | H=2.41e-05 | 11.6 steps/s | 86.33 ms/step | ETA: 14388131.3 min
Step 46600/10000000000 | t=4.66e+00 | T=7369.2 | a=1.000112 | H=2.41e-05 | 11.6 steps/s | 86.32 ms/step | ETA: 14386383.4 min
Step 46700/10000000000 | t=4.67e+00 | T=7369.2 | a=1.000112 | H=2.41e-05 | 11.6 steps/s | 86.31 ms/step | ETA: 14384328.2 min
Step 46800/10000000000 | t=4.68e+00 | T=7369.2 | a=1.000113 | H=2.41e-05 | 11.6 steps/s | 86.31 ms/step | ETA: 14384555.6 min
Step 46900/10000000000 | t=4.69e+00 | T=7369.2 | a=1.000113 | H=2.41e-05 | 11.6 steps/s | 86.30 ms/step | ETA: 14383418.6 min
Step 47000/10000000000 | t=4.70e+00 | T=7369.2 | a=1.000113 | H=2.41e-05 | 11.6 steps/s | 86.29 ms/step | ETA: 14381623.1 min
Step 47100/10000000000 | t=4.71e+00 | T=7369.2 | a=1.000113 | H=2.41e-05 | 11.6 steps/s | 86.29 ms/step | ETA: 14381806.4 min
Step 47200/10000000000 | t=4.72e+00 | T=7369.2 | a=1.000114 | H=2.41e-05 | 11.6 steps/s | 86.28 ms/step | ETA: 14380698.0 min
Step 47300/10000000000 | t=4.73e+00 | T=7369.2 | a=1.000114 | H=2.41e-05 | 11.6 steps/s | 86.28 ms/step | ETA: 14379353.0 min
Step 47400/10000000000 | t=4.74e+00 | T=7369.2 | a=1.000114 | H=2.41e-05 | 11.6 steps/s | 86.27 ms/step | ETA: 14377559.4 min
Step 47500/10000000000 | t=4.75e+00 | T=7369.2 | a=1.000114 | H=2.41e-05 | 11.6 steps/s | 86.31 ms/step | ETA: 14384339.2 min
Step 47600/10000000000 | t=4.76e+00 | T=7369.2 | a=1.000115 | H=2.41e-05 | 11.6 steps/s | 86.30 ms/step | ETA: 14382771.8 min
Step 47700/10000000000 | t=4.77e+00 | T=7369.2 | a=1.000115 | H=2.41e-05 | 11.6 steps/s | 86.29 ms/step | ETA: 14381038.9 min
Step 47800/10000000000 | t=4.78e+00 | T=7369.2 | a=1.000115 | H=2.41e-05 | 11.6 steps/s | 86.28 ms/step | ETA: 14379218.5 min
Step 47900/10000000000 | t=4.79e+00 | T=7369.2 | a=1.000115 | H=2.41e-05 | 11.6 steps/s | 86.28 ms/step | ETA: 14380150.2 min
Step 48000/10000000000 | t=4.80e+00 | T=7369.1 | a=1.000115 | H=2.41e-05 | 11.6 steps/s | 86.28 ms/step | ETA: 14379289.2 min
Step 48100/10000000000 | t=4.81e+00 | T=7369.1 | a=1.000116 | H=2.41e-05 | 11.6 steps/s | 86.27 ms/step | ETA: 14377535.8 min
Step 48200/10000000000 | t=4.82e+00 | T=7369.1 | a=1.000116 | H=2.41e-05 | 11.6 steps/s | 86.27 ms/step | ETA: 14377826.8 min
Step 48300/10000000000 | t=4.83e+00 | T=7369.1 | a=1.000116 | H=2.41e-05 | 11.6 steps/s | 86.26 ms/step | ETA: 14376222.7 min
Step 48400/10000000000 | t=4.84e+00 | T=7369.1 | a=1.000116 | H=2.41e-05 | 11.6 steps/s | 86.25 ms/step | ETA: 14375150.1 min
Step 48500/10000000000 | t=4.85e+00 | T=7369.1 | a=1.000117 | H=2.41e-05 | 11.6 steps/s | 86.29 ms/step | ETA: 14380882.1 min
Step 48600/10000000000 | t=4.86e+00 | T=7369.1 | a=1.000117 | H=2.41e-05 | 11.6 steps/s | 86.29 ms/step | ETA: 14381636.8 min
Step 48700/10000000000 | t=4.87e+00 | T=7369.1 | a=1.000117 | H=2.41e-05 | 11.6 steps/s | 86.28 ms/step | ETA: 14379993.6 min
Step 48800/10000000000 | t=4.88e+00 | T=7369.1 | a=1.000117 | H=2.41e-05 | 11.6 steps/s | 86.27 ms/step | ETA: 14378153.1 min
Step 48900/10000000000 | t=4.89e+00 | T=7369.1 | a=1.000118 | H=2.41e-05 | 11.6 steps/s | 86.27 ms/step | ETA: 14377733.8 min
Step 49000/10000000000 | t=4.90e+00 | T=7369.1 | a=1.000118 | H=2.41e-05 | 11.6 steps/s | 86.26 ms/step | ETA: 14376079.9 min
Step 49100/10000000000 | t=4.91e+00 | T=7369.1 | a=1.000118 | H=2.41e-05 | 11.6 steps/s | 86.25 ms/step | ETA: 14375125.0 min
Step 49200/10000000000 | t=4.92e+00 | T=7369.1 | a=1.000118 | H=2.41e-05 | 11.6 steps/s | 86.24 ms/step | ETA: 14373505.4 min
Step 49300/10000000000 | t=4.93e+00 | T=7369.1 | a=1.000119 | H=2.41e-05 | 11.6 steps/s | 86.24 ms/step | ETA: 14372592.2 min
Step 49400/10000000000 | t=4.94e+00 | T=7369.1 | a=1.000119 | H=2.41e-05 | 11.6 steps/s | 86.23 ms/step | ETA: 14371128.1 min
Step 49500/10000000000 | t=4.95e+00 | T=7369.1 | a=1.000119 | H=2.41e-05 | 11.6 steps/s | 86.27 ms/step | ETA: 14377759.5 min
Step 49600/10000000000 | t=4.96e+00 | T=7369.1 | a=1.000119 | H=2.41e-05 | 11.6 steps/s | 86.26 ms/step | ETA: 14376405.4 min
Step 49700/10000000000 | t=4.97e+00 | T=7369.1 | a=1.000120 | H=2.41e-05 | 11.6 steps/s | 86.26 ms/step | ETA: 14376292.0 min
Step 49800/10000000000 | t=4.98e+00 | T=7369.1 | a=1.000120 | H=2.41e-05 | 11.6 steps/s | 86.26 ms/step | ETA: 14376654.8 min
Step 49900/10000000000 | t=4.99e+00 | T=7369.1 | a=1.000120 | H=2.41e-05 | 11.6 steps/s | 86.26 ms/step | ETA: 14376342.5 min
Step 50000/10000000000 | t=5.00e+00 | T=7369.1 | a=1.000120 | H=2.41e-05 | 11.6 steps/s | 86.25 ms/step | ETA: 14375125.0 min
Step 50100/10000000000 | t=5.01e+00 | T=7369.1 | a=1.000121 | H=2.41e-05 | 11.6 steps/s | 86.25 ms/step | ETA: 14374564.9 min
Step 50200/10000000000 | t=5.02e+00 | T=7369.1 | a=1.000121 | H=2.41e-05 | 11.6 steps/s | 86.24 ms/step | ETA: 14372876.1 min
Step 50300/10000000000 | t=5.03e+00 | T=7369.1 | a=1.000121 | H=2.41e-05 | 11.6 steps/s | 86.23 ms/step | ETA: 14372066.2 min
Step 50400/10000000000 | t=5.04e+00 | T=7369.1 | a=1.000121 | H=2.41e-05 | 11.6 steps/s | 86.22 ms/step | ETA: 14370633.1 min
Step 50500/10000000000 | t=5.05e+00 | T=7369.1 | a=1.000121 | H=2.41e-05 | 11.6 steps/s | 86.26 ms/step | ETA: 14377335.8 min
Step 50600/10000000000 | t=5.06e+00 | T=7369.1 | a=1.000122 | H=2.41e-05 | 11.6 steps/s | 86.26 ms/step | ETA: 14375865.7 min
Step 50700/10000000000 | t=5.07e+00 | T=7369.1 | a=1.000122 | H=2.41e-05 | 11.6 steps/s | 86.25 ms/step | ETA: 14374105.0 min
Step 50800/10000000000 | t=5.08e+00 | T=7369.1 | a=1.000122 | H=2.41e-05 | 11.6 steps/s | 86.24 ms/step | ETA: 14372867.0 min
Step 50900/10000000000 | t=5.09e+00 | T=7369.1 | a=1.000122 | H=2.41e-05 | 11.6 steps/s | 86.24 ms/step | ETA: 14372619.9 min
Step 51000/10000000000 | t=5.10e+00 | T=7369.1 | a=1.000123 | H=2.41e-05 | 11.6 steps/s | 86.23 ms/step | ETA: 14371308.6 min
Step 51100/10000000000 | t=5.11e+00 | T=7369.1 | a=1.000123 | H=2.41e-05 | 11.6 steps/s | 86.22 ms/step | ETA: 14370183.1 min
Step 51200/10000000000 | t=5.12e+00 | T=7369.1 | a=1.000123 | H=2.41e-05 | 11.6 steps/s | 86.21 ms/step | ETA: 14368744.8 min
Step 51300/10000000000 | t=5.13e+00 | T=7369.1 | a=1.000123 | H=2.41e-05 | 11.6 steps/s | 86.20 ms/step | ETA: 14367205.6 min
Step 51400/10000000000 | t=5.14e+00 | T=7369.1 | a=1.000124 | H=2.41e-05 | 11.6 steps/s | 86.20 ms/step | ETA: 14366345.4 min
Step 51500/10000000000 | t=5.15e+00 | T=7369.1 | a=1.000124 | H=2.41e-05 | 11.6 steps/s | 86.23 ms/step | ETA: 14372225.4 min
Step 51600/10000000000 | t=5.16e+00 | T=7369.1 | a=1.000124 | H=2.41e-05 | 11.6 steps/s | 86.23 ms/step | ETA: 14371537.4 min
Step 51700/10000000000 | t=5.17e+00 | T=7369.1 | a=1.000124 | H=2.41e-05 | 11.6 steps/s | 86.25 ms/step | ETA: 14374934.1 min
Step 51800/10000000000 | t=5.18e+00 | T=7369.1 | a=1.000125 | H=2.41e-05 | 11.6 steps/s | 86.24 ms/step | ETA: 14373868.3 min
Step 51900/10000000000 | t=5.19e+00 | T=7369.1 | a=1.000125 | H=2.41e-05 | 11.6 steps/s | 86.24 ms/step | ETA: 14372521.7 min
Step 52000/10000000000 | t=5.20e+00 | T=7369.1 | a=1.000125 | H=2.41e-05 | 11.6 steps/s | 86.23 ms/step | ETA: 14371642.8 min
Step 52100/10000000000 | t=5.21e+00 | T=7369.1 | a=1.000125 | H=2.41e-05 | 11.6 steps/s | 86.22 ms/step | ETA: 14370677.1 min
Step 52200/10000000000 | t=5.22e+00 | T=7369.1 | a=1.000126 | H=2.41e-05 | 11.6 steps/s | 86.22 ms/step | ETA: 14369696.3 min
Step 52300/10000000000 | t=5.23e+00 | T=7369.1 | a=1.000126 | H=2.41e-05 | 11.6 steps/s | 86.21 ms/step | ETA: 14368038.6 min
Step 52400/10000000000 | t=5.24e+00 | T=7369.1 | a=1.000126 | H=2.41e-05 | 11.6 steps/s | 86.22 ms/step | ETA: 14369627.3 min
Step 52500/10000000000 | t=5.25e+00 | T=7369.1 | a=1.000126 | H=2.41e-05 | 11.6 steps/s | 86.25 ms/step | ETA: 14375054.3 min
Step 52600/10000000000 | t=5.26e+00 | T=7369.1 | a=1.000127 | H=2.41e-05 | 11.6 steps/s | 86.24 ms/step | ETA: 14373637.3 min
Step 52700/10000000000 | t=5.27e+00 | T=7369.1 | a=1.000127 | H=2.41e-05 | 11.6 steps/s | 86.23 ms/step | ETA: 14372046.0 min
Step 52800/10000000000 | t=5.28e+00 | T=7369.1 | a=1.000127 | H=2.41e-05 | 11.6 steps/s | 86.23 ms/step | ETA: 14371088.1 min
Step 52900/10000000000 | t=5.29e+00 | T=7369.1 | a=1.000127 | H=2.41e-05 | 11.6 steps/s | 86.22 ms/step | ETA: 14370505.7 min
Step 53000/10000000000 | t=5.30e+00 | T=7369.1 | a=1.000128 | H=2.41e-05 | 11.6 steps/s | 86.22 ms/step | ETA: 14370235.5 min
Step 53100/10000000000 | t=5.31e+00 | T=7369.1 | a=1.000128 | H=2.41e-05 | 11.6 steps/s | 86.22 ms/step | ETA: 14369698.2 min
Step 53200/10000000000 | t=5.32e+00 | T=7369.1 | a=1.000128 | H=2.41e-05 | 11.6 steps/s | 86.21 ms/step | ETA: 14368795.8 min
Step 53300/10000000000 | t=5.33e+00 | T=7369.1 | a=1.000128 | H=2.41e-05 | 11.6 steps/s | 86.21 ms/step | ETA: 14367475.9 min
Step 53400/10000000000 | t=5.34e+00 | T=7369.1 | a=1.000128 | H=2.41e-05 | 11.6 steps/s | 86.20 ms/step | ETA: 14366384.4 min
Step 53500/10000000000 | t=5.35e+00 | T=7369.1 | a=1.000129 | H=2.41e-05 | 11.6 steps/s | 86.23 ms/step | ETA: 14371843.0 min
Step 53600/10000000000 | t=5.36e+00 | T=7369.0 | a=1.000129 | H=2.41e-05 | 11.6 steps/s | 86.23 ms/step | ETA: 14371080.5 min
Step 53700/10000000000 | t=5.37e+00 | T=7369.0 | a=1.000129 | H=2.41e-05 | 11.6 steps/s | 86.22 ms/step | ETA: 14370684.3 min
Step 53800/10000000000 | t=5.38e+00 | T=7369.0 | a=1.000129 | H=2.41e-05 | 11.6 steps/s | 86.23 ms/step | ETA: 14371227.5 min
Step 53900/10000000000 | t=5.39e+00 | T=7369.0 | a=1.000130 | H=2.41e-05 | 11.6 steps/s | 86.22 ms/step | ETA: 14370219.4 min
Step 54000/10000000000 | t=5.40e+00 | T=7369.0 | a=1.000130 | H=2.41e-05 | 11.6 steps/s | 86.22 ms/step | ETA: 14369671.0 min
Step 54100/10000000000 | t=5.41e+00 | T=7369.0 | a=1.000130 | H=2.41e-05 | 11.6 steps/s | 86.21 ms/step | ETA: 14368279.8 min
Step 54200/10000000000 | t=5.42e+00 | T=7369.0 | a=1.000130 | H=2.41e-05 | 11.6 steps/s | 86.20 ms/step | ETA: 14367383.6 min
Step 54300/10000000000 | t=5.43e+00 | T=7369.0 | a=1.000131 | H=2.41e-05 | 11.6 steps/s | 86.19 ms/step | ETA: 14365607.1 min
Step 54400/10000000000 | t=5.44e+00 | T=7369.0 | a=1.000131 | H=2.41e-05 | 11.6 steps/s | 86.21 ms/step | ETA: 14368709.4 min
Step 54500/10000000000 | t=5.45e+00 | T=7369.0 | a=1.000131 | H=2.41e-05 | 11.6 steps/s | 86.25 ms/step | ETA: 14375175.8 min
Step 54600/10000000000 | t=5.46e+00 | T=7369.0 | a=1.000131 | H=2.41e-05 | 11.6 steps/s | 86.25 ms/step | ETA: 14374248.4 min
Step 54700/10000000000 | t=5.47e+00 | T=7369.0 | a=1.000132 | H=2.41e-05 | 11.6 steps/s | 86.26 ms/step | ETA: 14375933.2 min
Step 54800/10000000000 | t=5.48e+00 | T=7369.0 | a=1.000132 | H=2.41e-05 | 11.6 steps/s | 86.26 ms/step | ETA: 14375921.2 min
Step 54900/10000000000 | t=5.49e+00 | T=7369.0 | a=1.000132 | H=2.41e-05 | 11.6 steps/s | 86.25 ms/step | ETA: 14374538.1 min
Step 55000/10000000000 | t=5.50e+00 | T=7369.0 | a=1.000132 | H=2.41e-05 | 11.6 steps/s | 86.24 ms/step | ETA: 14373618.1 min
Step 55100/10000000000 | t=5.51e+00 | T=7369.0 | a=1.000133 | H=2.41e-05 | 11.6 steps/s | 86.24 ms/step | ETA: 14372480.7 min
